Season,TeamID,FGMR,FGAR,FGMR3,FGAR3,FTMR,FTAR,ORR,DRR,AstR,TOR,StlR,BlkR,PFR
2015,1428,1.2647175232,0.975521238,2.8393577289,1.4504860571,1.6293288079,1.4815501185,1.0207595113,1.3258981041,1.80124328,1.1365929467,1.5042369323,2.5438873985,0.9083068168
2015,1437,1.1785297637,0.9977657418,2.3178379748,1.3721668162,1.8574353396,1.5935386241,1.1532676076,1.1807382487,1.5315799213,0.8297346751,2.1224453849,2.0394307126,0.8709881186
2015,1462,1.0987266255,1.0080340309,1.3480563432,0.9289223685,1.5660925741,1.277697183,1.2786125145,1.1928746769,1.3332122228,1.0385368822,1.132985757,1.2272508201,0.918523693
2015,1181,1.1812590063,0.9815852342,2.3630145103,1.3173015376,1.9395757374,1.6997608738,1.3213941782,1.295160666,1.4881301999,0.9381684774,1.5728604391,1.8679330026,0.8554982691
2015,1211,1.3330645085,0.9727386057,1.6403185944,1.0423037634,1.4606515933,1.3073904858,1.0819666014,1.4248542834,1.8575970656,0.962060913,1.4774152848,1.9461160617,0.8887640747
2015,1234,1.1368940629,1.0053036489,1.0912389938,0.9240038561,1.5691875626,1.4326855909,1.699476436,1.1849521398,1.3542417431,1.2374803058,1.2109552456,2.4236887894,0.9084703576
2015,1242,1.0687112588,0.9496767402,1.1552181735,0.861068031,1.4171204592,1.2945914085,1.2012221392,1.2268136485,1.3422972138,1.137363901,1.470388147,1.2046585804,0.9507050013
2015,1257,1.2167115173,1.0574628396,1.8837699959,1.3459062461,1.4619112017,1.365202136,1.296954184,1.0988624158,1.1740663832,0.9925515426,1.8134526997,3.2917140322,0.9615937942
2015,1268,0.9938643441,0.8965053193,1.2945239321,0.9856599089,2.1202087933,1.6690405268,0.9335148259,1.2017605939,1.1848981002,1.143110559,0.9997455321,1.9495425313,0.8396216706
2015,1277,1.2718233171,1.0574042445,1.7956813547,1.0866548339,0.9013003809,0.9938208488,1.436314046,1.2693940279,1.7902689204,1.1886980387,1.1781997017,2.2934350639,1.0677243136
2015,1320,1.1878162028,0.9424666546,1.5105339815,1.074745511,1.9339318352,1.6788547537,1.0775961672,1.2338912549,1.416583785,1.0112374422,1.7517498641,1.3157728495,0.7941498097
2015,1328,1.2132689622,1.0048617916,1.2979225425,1.050533602,1.5285213951,1.2610524761,0.955931695,1.133633989,1.402735776,0.9495056786,1.6074528908,2.1764312432,0.9517853766
2015,1332,1.1133900555,1.0064440839,1.5058671754,1.164733107,1.0413289431,0.9117194633,0.9546843958,1.1227839597,1.2872388037,1.0579590144,1.4196607059,1.9764416516,1.081083131
2015,1361,1.1756849208,1.0494182355,1.5127427842,1.1294726481,1.9053532278,2.0227589878,1.5038544591,1.078589214,1.2725497822,0.989380225,1.9036783569,1.9609574057,0.9058824584
2015,1438,1.4246413969,1.0376834175,1.1727154975,0.8283532451,1.690096333,1.4446932518,1.7000011121,1.3710929978,2.2467927499,0.9442690292,1.3407046203,2.3556640511,0.9324804222
2015,1452,1.2170322563,1.3402922149,1.6467331016,1.5797011475,1.0589278107,1.0986922578,2.2807619141,0.8483226064,1.3295516477,0.728135648,2.6546633428,1.1184914306,1.0578252282
2015,1455,1.2988274973,1.1432650782,2.1740267931,1.5069576597,1.1903470471,1.1962355586,1.5896407642,1.098338688,1.7691413709,0.7464070194,2.3598163943,1.7808382152,0.9885170393
2015,1458,1.2042236203,1.0214911946,1.5984349356,1.548750273,3.1665935926,2.4571784495,1.4639995235,1.2262842191,1.5726885053,0.8194984169,1.3705117821,2.287475711,0.6979658985
2015,1264,1.0925811784,1.0575687214,1.6700663979,1.5522884935,1.0557660143,0.9927022443,1.0900273033,0.9600926746,1.2147152455,0.9419573617,1.3621238839,1.009905455,1.0661316926
2015,1140,1.0959142787,1.035005026,1.6378112742,1.1934373258,1.438404912,1.2282461273,1.2617846146,1.1724865588,1.233157159,0.972162183,1.2493437858,1.1034287611,1.0197622298
2015,1129,1.1873874827,1.0366419745,2.0703031885,1.3635418991,1.2911305101,1.1704411849,1.1894631998,1.1169457258,1.3647724019,0.892733776,1.7118858028,1.0859330898,1.059841727
2015,1316,1.0029163865,0.9483782895,2.1791389131,1.5614648206,1.3828119579,1.206541254,0.8678805056,1.0920828879,1.4198263558,1.07232249,1.1432170008,2.0927535577,0.9364500597
2015,1411,0.9576251683,0.9411691194,1.3791212178,1.1585554772,1.5986690125,1.4795572564,1.1735132859,1.0913499567,1.0101118036,1.1245754247,1.1079929991,1.209774426,0.876330334
2015,1459,1.169502738,1.0412065763,1.6546722188,1.1423352746,1.3328485633,1.2381719735,1.445050662,1.0532769759,1.8522394045,0.8822436767,1.709148329,1.1846958317,0.9577133694
2015,1400,1.1863347053,0.9619072964,1.38420582,1.1785002424,1.5327587042,1.3908468882,1.1942300039,1.4266305296,1.4696669318,1.559157322,0.7109276895,3.7707694994,0.9166060305
2015,1345,1.1702944162,0.9928803402,1.249398359,1.0662079193,1.311756644,1.2788297294,1.23458329,1.2094831167,1.5611742826,1.2932634177,1.1394208547,2.4869008442,1.0158879657
2015,1186,1.06534305,1.0200177343,1.4242332452,1.3718681316,1.237538767,1.1645144385,1.0793432102,1.0360560566,0.8916584914,0.9373092615,1.3382125093,1.8162193554,0.9843297267
2015,1124,1.1409663008,1.045775875,1.5165020822,1.0076793714,1.8586191662,1.499021208,1.8280123258,1.2414484405,1.0253176334,1.0940862875,1.3920751814,1.3588832307,0.9525587563
2015,1261,1.1109512023,0.9691044633,1.327094799,1.0481385151,1.4817698563,1.3246115836,1.0004353104,1.1856253438,1.464022047,1.1126404232,1.0669925996,2.5461232916,0.9108360337
2015,1217,1.1204744592,1.0241034213,0.9749283617,0.8981989196,1.551736914,1.3337754832,1.3034879346,1.1448116839,1.4084741925,0.9773786407,1.6372789349,2.2322000088,0.9038597018
2015,1318,0.9754913313,0.8887321446,1.2424853514,1.0673373861,1.8859659851,1.5963779034,1.3873526686,1.335830607,1.2677443642,1.4797157845,0.9002525112,1.6386649393,0.7859266914
2015,1433,1.139994044,1.149404808,1.7787991332,1.4123469717,1.5064149242,1.2312793661,1.3926233214,0.8913106543,1.0870433293,0.7114174619,1.9262840119,2.031887234,1.0894126674
2015,1235,1.1315402614,0.9640150479,1.6006974751,1.0954069638,2.3497881608,1.806989541,1.0620500747,1.1382969052,1.2037749522,0.9480790025,1.3643093203,1.6703695267,0.8286310786
2015,1374,1.2423463081,0.9730741881,0.6181864087,0.5148341122,1.6461347847,1.646482729,1.1990601116,1.3591854452,1.3463150497,1.0544879272,1.5366530104,1.4716777798,0.8859476972
2015,1372,1.2591094316,1.1195575955,2.2649988104,1.6200751606,1.1491015221,1.0624305276,1.5945399331,1.183773699,1.9917323385,0.9078996484,1.3991783545,1.5011982532,1.0372901462
2015,1248,1.0267634234,0.9511358176,1.0272306164,0.9455730932,1.5980055889,1.1780825405,1.0778913062,1.1038971577,1.1969391191,1.1047441231,1.2101310659,1.2521850507,0.9850492772
2015,1344,1.1142311934,1.0479543989,0.9618906123,0.8907315809,1.4401803774,1.2863294548,1.3591529722,1.1285778269,1.2499863649,0.9839712875,1.5515399035,2.5493661242,0.9931309072
2015,1295,1.0397212034,0.9946249775,1.349997843,1.0996094506,1.5311896329,1.5601807081,1.632871954,1.0949405215,0.9546003139,1.0278255127,1.2225373216,2.0378600023,0.9185161252
2015,1172,1.1455349949,1.0530697377,3.0053264454,1.5552452283,1.4655622861,1.1821176145,1.0821542251,1.0779300229,1.4905085879,0.9285340574,1.2335949011,1.0329710133,1.0696499032
2015,1308,1.1193038895,0.9859807454,1.8908473102,1.1470922167,1.6770714036,1.7015308552,1.7357755834,1.2854240706,1.3669875277,1.1591136474,1.6818192036,2.6301104792,0.8564384548
2015,1414,1.1362012943,0.9975638204,1.6117985503,1.1333431182,0.9686909402,0.9311625933,1.0563133209,1.1349208022,1.3648545157,1.1125371477,1.1479711824,1.9768174018,1.0767061896
2015,1434,1.1997386274,1.0137336257,1.4043840771,0.9800504811,1.2357062812,1.2338883304,1.2556356352,1.2552300747,1.1396044307,1.1056311619,1.1290346099,2.0768149739,0.9694054948
2015,1208,1.0557446362,0.9218153333,1.1133938914,0.8759844238,1.3602391459,1.3832203406,1.1247235281,1.2524723097,1.3646448872,1.2771465056,1.1626633426,1.5972941451,0.9182913722
2015,1461,1.0629603238,0.9169014692,1.2340539944,1.1454131032,1.7437817975,1.5973577245,0.8251698901,1.1304390551,1.6186330766,1.1407768819,1.2615162403,1.8525700101,0.7764959082
2015,1107,1.0825026329,1.0149262144,0.9554741245,0.8690601854,1.7599305676,1.5674563634,1.7338765358,1.1837162616,0.9783460241,0.9856437839,1.5545621076,0.9016354167,0.89026627
2015,1329,1.0961473331,0.9938032122,1.4485637924,1.272279145,1.1641138394,1.069900259,0.8468816298,1.0137937561,1.1497723825,0.9404166169,1.6697120091,2.8964706888,1.0828557653
2015,1385,1.0818861298,0.9740472734,1.0468065627,0.8955105909,1.3533649156,1.1706978769,0.8480602841,0.9941474387,0.9742749822,0.937680478,1.7464040242,3.1296188176,0.9730974575
2015,1125,1.0103663408,0.9593702637,1.4197175927,1.2966457783,1.2527930197,1.231123395,1.3220744079,1.1147310718,1.2317963904,1.1575657191,1.1196046159,0.8688264693,0.8997461435
2015,1138,1.0786980994,1.0351558254,0.9526792729,0.8528767208,1.5537888171,1.4095813948,1.3783341259,1.0731109009,1.1833295032,0.8727001677,1.485672359,1.9368058288,0.9072196613
2015,1231,1.0528837344,1.0231059644,1.9473518208,1.4025747076,1.5273603914,1.2264947792,1.3725143468,1.1858357326,1.2292738814,1.1501811503,1.1957462796,1.0384293725,0.9880649376
2015,1157,1.131451724,1.0299328272,1.0609928569,0.9967994949,1.2980873499,1.2978717531,1.5984481853,1.1719814111,1.0345099202,1.1048361469,1.282560354,1.7676605705,0.9378976147
2016,1195,1.145382394,1.0070957078,0.9529420481,0.7156778622,1.0705049819,1.1253955017,1.2813473616,1.165344389,1.2066650879,1.161644076,1.194150102,1.8829197462,1.0926570043
2016,1455,1.3892597084,1.2082223916,1.6607390992,1.3044909186,1.1381657038,1.0853523932,2.2321072256,1.0688774509,1.949399481,0.6874047345,2.7325718685,1.8062576688,1.0553879694
2016,1221,0.9560556193,1.0266475798,1.0600772224,1.0883926677,1.4460390173,1.3557256314,1.5421872744,0.8628915647,1.035437,0.8598065923,1.455059248,1.2511187614,0.9411815846
2016,1276,1.1331388018,1.0237033327,1.573202326,1.3206673326,1.4113929211,1.3772669978,1.1110274635,1.0506508747,1.285422002,0.9379067868,1.7293409016,0.9484193461,1.0029722447
2016,1114,1.2789835053,1.0748777466,1.4362747667,1.0072923298,1.0683882164,0.940195526,0.9807536325,1.0626121716,1.4394035158,0.8221616795,2.2146070619,1.3133125257,1.1114015196
2016,1139,1.1879446493,1.0608007273,1.1333431251,0.905905482,1.3605522501,1.2542736881,1.3917978819,1.145588529,1.3317363437,0.8358320698,1.9157629497,1.5312968554,0.9941059578
2016,1163,1.2873011162,1.0279521893,1.1212759794,0.9923784343,1.2632540572,1.0458579854,0.9526283444,1.2359502233,1.3483448873,0.9901679287,1.2679388365,2.2167195742,1.1796001534
2016,1181,1.0081601216,0.9696287917,2.1171368962,1.3856416425,2.24617815,1.720018628,1.0911713403,1.0702653421,1.0060372788,0.9102589965,2.0853683186,1.9945747061,0.8215499255
2016,1211,1.1782629594,0.9601567753,1.9011623746,1.1418140997,1.350340123,1.2281470618,1.1450899562,1.3228978663,1.4936494702,1.1947935552,1.2609424939,1.5861268031,0.9190113447
2016,1231,1.1847117013,1.0159097921,1.6955112292,1.3505628015,1.6992481533,1.3718571211,1.4768343861,1.3422485398,1.5262568996,1.1429091882,1.5288694129,1.9155013557,0.9852009229
2016,1235,1.1231367166,0.9626661549,1.4305132876,1.015616924,1.5332518799,1.3056596679,0.8357489534,1.1256005058,1.2714188418,0.9966022928,1.357587105,2.0675858444,1.0057883842
2016,1242,1.27635489,1.0050472998,1.6505608111,1.1115803011,1.1447036802,1.1289704519,1.132639243,1.27532565,1.6598135353,0.9958662778,1.4973952784,2.1458247178,0.9663212536
2016,1246,1.3104334776,1.0517824402,1.539370823,1.1701083504,1.0597874085,1.0922876689,1.2877878758,1.2591388451,1.8424694872,0.9549632861,1.783232767,3.0158086765,1.0834620919
2016,1274,1.0895028504,0.9626680038,1.6018165605,1.1792869583,1.6980734253,1.4880032943,1.1394418768,1.15735264,1.1974099355,0.9954318119,1.5507200943,2.1049636877,0.9045957674
2016,1314,1.2655744872,1.0762309869,0.8101677918,0.8544768509,1.5761671557,1.4298689832,1.442476376,1.2937126631,1.6839027042,1.070593432,1.640827175,1.9457181314,1.007109309
2016,1344,0.9949288907,1.0180766564,1.3515058806,1.1790775456,1.6111953421,1.555620533,1.4132881666,0.9980117685,1.3243575128,0.8405415674,1.3304242428,1.6842803735,0.8479518441
2016,1428,1.0902471957,0.9050675682,1.16356972,1.1279388301,1.7489725648,1.7389300858,0.9866107715,1.2589609802,1.5553409551,1.4646973009,1.0418460984,1.8753970952,0.8176036119
2016,1438,1.2715523456,1.0789737587,1.1252048653,0.8678931668,1.2648020482,1.2088801744,1.3405903226,1.203935134,1.5945135064,0.8368669251,1.2402424031,1.874679418,1.0267574818
2016,1463,1.2150097704,1.0316288865,1.42154257,0.9881765411,1.4256845956,1.3975108173,1.8733603951,1.3664291277,1.4880752187,1.2737327547,1.0247367569,1.8828248033,0.8521833666
2016,1218,1.1864450472,1.0126159165,1.9790759698,1.3325684391,1.6056603742,1.5102914463,1.2534666859,1.2212856615,1.6279369483,0.9935337839,1.4129253456,2.1704456932,0.9272448438
2016,1234,1.100524636,1.0046890579,1.3512623856,0.9249250333,1.5683365281,1.4088695791,1.0713040841,1.0718968789,1.2312908876,0.8111125682,1.6942170189,2.1681561675,0.8679568529
2016,1268,1.116837063,0.9299765953,1.4979037499,1.0426259522,1.9745390935,1.6819308057,0.9921192768,1.2779854401,1.3765752705,1.2397252916,1.4468135859,3.035275647,0.9629591237
2016,1292,1.1345913252,1.0786796988,1.7717311485,1.2790319583,0.8939321275,0.9440246092,1.4023835164,1.0538126714,1.2629646574,0.9099238289,1.5303803791,1.6925350552,1.1363450186
2016,1320,1.0337146359,0.9453555574,1.3906564773,1.0758494826,1.6468423109,1.5061866727,0.8080546236,0.9939272187,1.0602176495,0.8573339669,1.8405943956,1.1851995973,0.8844566989
2016,1323,1.0892448734,0.9730590144,1.0534040496,1.0252851666,1.7553930775,1.4689721383,1.069337386,1.155661099,1.0705208603,1.1105698908,1.4613563197,1.9592391151,0.9468361694
2016,1328,1.1024094865,0.9599189253,1.4868037898,1.179697862,1.4122359631,1.3187875826,0.9779417333,1.1948266848,1.437522852,1.047079535,1.0947069055,2.2944302492,0.9141614177
2016,1332,1.1287342098,1.0403975896,1.2644843172,1.1293993914,1.5382761447,1.4755790673,1.2172312633,1.1288136558,1.0900135211,0.8365328793,2.0451693469,2.3985273335,0.9027331457
2016,1372,1.3017406862,1.1557289043,2.044702477,1.4269062558,1.3671013566,1.1196934391,1.3884139467,1.114449211,1.7143783197,0.7455576922,2.0802571187,1.5983415438,1.0759986776
2016,1386,1.0813076605,0.9757540634,1.0502262665,0.8832079982,2.0293438673,1.7655784442,1.2700351076,1.1197844533,1.2459452221,1.0019539546,1.3257969503,1.7687134915,0.8390747473
2016,1393,1.0501143299,0.992366313,1.5511312947,1.1224650299,1.8221761254,1.6402510687,1.0336677994,1.042992947,0.969316872,0.927524678,1.5625884714,2.5603927745,0.9516885442
2016,1401,1.2006197056,1.0496371526,1.1910345146,1.0072787002,1.5053979488,1.3386060379,1.2580259299,1.138978156,1.4318818366,0.8623380342,2.0162032536,1.72978507,0.9768693836
2016,1433,1.1987086244,1.1547213508,1.6792022042,1.4306344996,1.2278813229,1.1206877797,1.6392442248,1.0251728596,1.2131847923,0.8032788419,1.8303780068,1.2720259717,1.1410427656
2016,1437,1.2198407635,1.019862479,1.4105276307,1.2854690211,1.5982537714,1.2212080906,0.944064316,1.1805408162,1.3639314336,0.8870034813,1.5976896328,2.0915573592,0.9581258935
2016,1458,1.044495579,1.0404226767,1.2758338302,1.3472993401,1.3471404468,1.3808858142,1.4980221448,1.0934959268,1.227684288,0.9467058688,1.4810650636,1.3338047094,0.8913500567
2016,1462,1.141599336,1.0395165281,1.1533051388,0.9507744244,1.6294315831,1.4718597219,1.5209905298,1.2264996517,1.3286977476,0.9507406542,1.3373865715,1.1026711532,0.8975488056
2016,1192,1.0743450211,1.0678643053,1.1397470104,1.0311656985,0.8324231838,0.8014035107,0.8843100053,0.9166784282,1.0365475263,0.9156593413,1.5412787786,0.9122200067,1.1262206749
2016,1435,1.167356162,0.9334817455,2.0096470752,1.2064738013,1.4399062141,1.3025662095,0.8634734267,1.1976473206,2.0712303098,1.3251210858,1.0529264186,2.8410984406,1.0354380983
2016,1380,1.0884128881,1.0258532985,1.0598220754,0.9251385775,1.2011019628,1.0711618121,1.0492553415,1.0012579395,1.0607108226,0.8825193385,1.7838639239,1.3571942674,1.0346115008
2016,1409,1.1171661706,1.0300976529,1.1158925791,1.0848406169,1.1817069223,1.3078074842,1.037471652,0.9641915483,1.2461478989,0.7980703489,1.6134588576,1.4011936453,0.8868922211
2016,1345,1.2027338987,0.9868966061,1.8507886911,1.1327278886,1.5955477773,1.4354637661,1.6784999454,1.451265899,1.6234061873,1.4073923629,1.0879033344,2.9046687445,0.8995088574
2016,1403,1.0303848066,0.9637025232,0.8340156332,0.803800666,1.5381664674,1.3833981642,1.0847795825,1.133639433,1.3603924646,1.0131243951,1.0566350646,1.9697947107,0.9163875121
2016,1160,1.0327495471,1.0071671323,2.0509888853,1.3278324639,1.3698635411,1.198775389,1.5277798331,1.256450884,1.5617869853,1.3127043573,0.9190671671,1.9856650647,0.9672402537
2016,1423,1.2381981596,1.1499952108,1.7505677988,1.5153889465,0.8421849373,0.8449503079,1.3761610952,1.0401383916,1.4058661301,0.8353504172,1.900202931,2.0405907014,1.288172502
2016,1371,1.124054277,0.9984206852,1.2513167515,0.9564298063,1.2979789238,1.2682710322,1.2458322064,1.1734376793,1.1696180043,1.0637956921,1.3307083936,1.4977586442,0.914726426
2016,1151,1.0455741971,1.0113599471,1.5182340423,1.1372246502,1.7986779089,1.5584764101,1.2915086515,1.1082536775,1.2532291495,0.918584671,1.5026592557,1.9279749646,0.8992334663
2016,1233,1.1175567298,1.0196878586,1.4914206126,1.2823474753,1.0520053658,1.0092132437,1.0312591233,1.0631913269,1.3270638707,0.9384949848,1.8730170239,1.9168226606,1.0716410655
2016,1122,0.9398198147,0.9384517604,0.8399205854,0.7989048402,1.4831415037,1.5358164394,1.1692973049,1.0794530002,0.9430617438,1.1474293925,1.1224994349,1.4368915392,0.8370441309
2016,1392,1.2279739553,1.0437012559,1.3334051463,0.9583999497,1.3707407831,1.3178430928,1.5955578068,1.2419091873,1.6135307354,1.0567423361,1.1995478358,2.6574631011,0.9071990421
2016,1138,0.9965976907,1.0011535589,1.3060348687,1.1376391119,1.3923285006,1.4022313139,1.2543079326,1.0809359785,1.0115455633,1.1880333837,1.6841862123,1.5388873571,1.0560734581
2016,1425,1.0902870007,0.9779258799,1.5205824122,0.9705872023,1.4608038193,1.3897392054,1.0399833824,1.1434278295,1.2381268736,1.0476920405,1.4041658952,1.7677688121,0.9233300482
2016,1201,1.1592637158,1.1188255143,1.125547718,0.9027528247,1.0995344966,1.0145500131,1.3597109544,1.0191735014,1.1376210294,0.7835615761,2.1835401038,1.9218043204,1.1320819418
2016,1214,1.0325298187,1.0243033015,1.3260372613,1.159953434,1.2641237455,1.3269483609,1.530175197,1.0868018435,1.579911113,1.1521638899,1.0204322008,1.3043368628,0.9648902168
2016,1112,1.1752850683,0.9691722684,1.4278804716,0.9673863139,1.6817936529,1.6285833915,1.5484565705,1.4003819844,1.3650952439,1.1928593794,1.2675811868,2.1425326265,0.8556447016
2016,1124,1.1643683922,1.089847734,1.0626982857,0.9830797003,1.3117821229,1.2402595801,1.9251376981,1.224637924,1.0555222695,1.0173540653,1.2888853379,1.2889360427,0.9879400511
2016,1143,1.1530750211,0.9779513591,1.499117405,1.3858602595,1.529132451,1.3830808074,1.3490078073,1.2755619205,1.253329061,1.3262341091,1.0722432389,2.5535025533,1.0726132738
2016,1396,1.0337661407,1.0467617084,1.6650968371,1.3596376434,1.1111752791,1.1248256187,1.1572515548,0.9635434455,1.1854246751,0.8924072691,1.4774711024,1.0225091627,1.0484333081
2016,1355,1.089216024,1.0448116709,1.4708665731,1.2727709599,1.2012672799,1.1495571646,1.613632705,1.1710636534,1.1685994729,1.0759637243,1.0172608237,0.8713548387,0.9845162369
2016,1277,1.3922330153,1.0401157197,2.0982287406,1.1902558461,1.2454875685,1.145265348,1.7023243249,1.4736624904,2.1407486983,1.4077420483,1.1566747479,2.1340125463,1.1640850462
2016,1400,1.0903770536,1.0278994193,1.4551065946,1.2594391411,1.2016419921,1.1814987242,1.2146454107,0.9804361807,1.1411610978,0.869499588,1.7306514204,2.2922077478,1.0604184778
2016,1167,1.2676447232,1.0929376672,1.0881381984,0.9439771768,1.0536020009,1.0703019083,1.28769779,1.1273741269,1.9257768163,0.8851930631,2.1849399302,2.3671674727,1.1322550609
2016,1452,1.3575009655,1.2626777525,1.7581499819,1.236459421,1.0975964358,1.0972662255,2.3440386448,1.0904752351,1.600802662,0.8415724038,1.6904962096,1.2038976927,1.0294860127
2016,1153,1.1832676251,1.0588064871,1.2147901345,1.1708264222,1.6699603132,1.5516823438,1.3691279862,1.1442903164,1.4814675586,0.9604446039,2.2295843355,2.665980367,0.9493201723
2016,1173,1.1415311391,0.9789002274,1.1149588178,0.9922489372,1.8286924977,1.586669867,1.2691269348,1.2439541185,1.313899014,1.117161321,1.5639567507,2.1997895862,0.9689154088
2016,1453,1.0459592951,1.0456895726,1.0098954007,1.010887229,1.3430406705,1.4076333984,1.2198333655,0.9367999698,1.0587987531,0.7763553977,2.2495519424,1.4689488474,0.9428303773
2016,1333,1.072533496,1.0394774712,1.0174660328,0.8585619626,1.474564126,1.3383275299,1.2115639606,0.9775488022,0.9853271848,0.8977704095,1.8951420642,1.2621301088,1.1406284713
2016,1421,1.0650719809,1.0180397702,1.0829604746,0.9237092051,1.5223876802,1.4706045275,1.3890394848,1.0454499018,1.3293074591,0.8772622333,1.5806926496,1.9151419431,0.900210455
2016,1338,1.1161194361,1.0453892787,1.1869698454,0.9825207614,1.5243638584,1.2758479857,2.022947018,1.2525472787,1.3895895805,1.1277440844,1.0312831262,1.7427216848,1.0030890433
2016,1451,0.996416707,0.8853141587,1.9171593797,1.6439866288,1.8793769049,1.7284578781,1.4334016086,1.2139028811,1.3883478767,1.3294760386,0.9119263533,2.6084892951,0.8591131325
2017,1243,1.1015410287,0.9819878143,1.0509405003,1.0920311694,1.3665598536,1.3649146188,0.9642827379,1.0600352355,1.2296918347,0.9057260256,1.4735329762,1.8097028723,0.9286554799
2017,1291,0.9862218356,0.9797938627,1.7727920438,1.3790298514,1.1601707554,1.0608289847,0.7322298958,0.9255644514,1.1930827487,0.9245253146,1.0897896465,2.3293724791,0.9827547767
2017,1413,1.0062740917,0.9880636652,1.1061274234,0.8951152137,1.4779622827,1.8371058392,1.2099052816,1.0728014339,1.001933709,1.0708755935,1.0014267892,1.3121894259,0.9434757168
2017,1425,1.0318607565,0.9579513804,1.1182188329,1.0117247482,2.0562784209,1.8690416689,0.9993288243,1.0785462946,1.1263384875,0.9640474487,1.5772595337,2.7038953074,0.8684653322
2017,1112,1.1222395156,0.9713429104,1.2760754441,0.8572428375,1.9180155637,1.5769171887,1.3919229221,1.3335142712,1.159394888,1.0212528388,1.4566344196,1.7739517732,0.8872600674
2017,1139,1.1586074009,1.0578651513,1.2713289998,1.0750021421,1.1267605393,1.0440894418,1.277488549,1.0678708434,1.5557585777,0.7785454036,1.4176364123,1.6028576714,1.0269296385
2017,1196,1.1611820824,1.032561275,1.8494613096,1.2272748694,1.454375206,1.3428183301,1.1947711063,1.0868265317,1.6098830653,0.8366455676,2.000428744,2.4477673174,0.911767469
2017,1199,1.2625322547,1.0562689378,1.1784519653,0.9584478792,1.2195851627,1.2137847856,1.2596496556,1.1990144385,1.37872563,0.8553405256,1.9414526899,2.5570014504,1.0338210945
2017,1211,1.3947544114,0.9682975703,1.6896882605,1.0936751981,1.8900132026,1.599175086,1.337033843,1.4414278208,1.8393842578,1.0124173494,1.6149736396,2.7250994197,0.8672605662
2017,1235,1.1446096774,1.0178931731,1.6036271102,1.2014818535,1.4630949441,1.3123960927,0.8739632824,1.0059813721,1.2861286716,0.7863454136,2.1640786747,1.500280811,0.9981572057
2017,1292,1.3153092365,1.1153765526,1.3712756133,1.0910640001,0.9503874452,0.9674799211,1.5383188654,1.1884137586,1.5225437259,0.819129882,2.2698490469,1.6181754303,1.1765947318
2017,1321,1.1390414658,1.0378927759,1.4507020657,1.1327306268,1.15076674,1.0154866762,1.031539968,1.117867416,1.3492808976,0.9886203062,0.9832571956,1.6332262471,1.1107232949
2017,1323,1.1238359052,1.021033376,1.5299012465,1.262571022,1.3215543813,1.1918485675,0.9522289514,1.0289169891,1.4159538776,0.8032448265,1.8116024823,1.5536212116,0.9932310374
2017,1345,1.1304995302,0.9523560131,1.786075278,1.1518037497,2.5279625248,2.2568140629,1.2469489195,1.3478094683,1.6095292892,1.2028487469,0.9262552485,1.3211041667,0.8537097751
2017,1388,1.3019845726,1.0224255108,2.5692387397,1.7274403139,1.7053669839,1.3511767946,1.9010620004,1.4383318309,2.2648237691,1.235685654,0.9843906295,2.1132495674,1.0123051512
2017,1437,1.172244031,0.9660483957,1.3998397205,1.1007241803,2.3227714023,1.966691553,1.1388767482,1.2651497618,1.1482619152,0.882299192,1.7668260366,2.0836743839,0.7939677551
2017,1438,1.4051561859,1.1226265703,1.3073838181,0.9851238608,1.087358313,0.9977815964,1.4803761694,1.1832335646,1.804054087,0.8305295879,1.5912995961,2.0011528489,1.179121083
2017,1452,1.3561800325,1.2125749636,1.3127133791,1.1725362237,1.3065010912,1.2202512991,1.4398632263,0.990339617,1.4795116565,0.673117871,2.4616534587,1.9343659194,0.9951957667
2017,1458,1.2374567186,1.0860155567,1.2906377601,1.2507876803,1.8353593623,1.6179229531,2.2862256654,1.1840252751,1.5694533692,0.9307042624,1.6843403484,1.634059625,0.8816071738
2017,1462,1.0601447305,1.0203247112,1.1209176505,0.9878499745,1.3595021563,1.3593473258,2.0089192675,1.1593500843,1.153372715,1.1417907358,1.58631968,0.9653803634,0.9067161867
2017,1116,1.1448152255,1.0248691505,1.0183119463,0.8368172258,1.2632336693,1.120188548,1.0466435564,1.0938640376,1.2018569797,0.9618503428,1.9055788081,2.118278606,1.1237466407
2017,1124,1.17681523,0.9989676838,1.2716913576,1.0121466204,1.6163601709,1.8238138337,1.4909547065,1.3522846148,1.2893951274,1.3884092481,1.4155327991,2.4205027973,1.0233800114
2017,1153,1.314841001,1.0969332741,1.3668816796,1.1564591915,1.2342863355,1.2974635943,1.3835281455,1.1623438661,1.5495215802,0.7862144431,2.649619597,2.4642099233,0.9899752349
2017,1181,1.1192080718,0.9799432925,2.2210897706,1.4458340367,1.6072733414,1.3959818924,1.1739228593,1.2114185235,1.2132428287,1.081381029,1.4145279607,2.6662586771,0.9252897885
2017,1242,1.1724067208,0.9978447,1.503229453,1.173174683,1.3003796536,1.3790513548,1.1319598566,1.2339675852,1.3807975515,1.0419229754,1.1350858524,1.7745169312,0.974082948
2017,1246,1.2093906612,1.0506341749,1.3052103764,1.100722297,1.5940994369,1.4084166837,1.477654405,1.172902861,1.5750898103,0.9216127496,1.7709397797,2.759263441,0.8522736828
