Season,TeamID,Seed,OrdinalRank,PIE,FG_PCT,TURNOVER_RATE,OFF_REB_PCT,FT_RATE,4FACTOR,OFF_EFF,DEF_EFF,ASSIST_RATIO,DEF_REB_PCT,FT_PCT,WINPCT
2010,1350,7,25,0.5952557038883178,0.5113176324458144,0.15169505461843913,0.2593294707304262,0.3343399701205033,0.34446770629709633,1.0927974676366201,0.9866631331478171,0.14381139910584229,0.6527827910621522,0.6822511778126783,0.7647058823529411
2010,1143,8,20,0.5894729560508853,0.5351513835967864,0.1507207714503675,0.3507207152205021,0.3621428248716522,0.3762063130761547,1.201041296488385,1.0474087025679841,0.1537457140602784,0.6952377948983739,0.7591998306008769,0.696969696969697
2010,1257,9,37,0.5608956238474407,0.5171049713203619,0.16627740758345325,0.3927608259881053,0.36455593456244395,0.38164689580599565,1.1695641464423532,1.0676700324860737,0.15709350598230565,0.6295909631587987,0.6897416210823706,0.625
2010,1388,10,35,0.6322199912263252,0.5564799497538849,0.14786446833229627,0.339886497774746,0.3302092303583968,0.37706678109333686,1.2272253704400087,1.0307550906270282,0.1723978828313009,0.6923788612759996,0.7656658196683196,0.8333333333333334
2010,1330,11,27,0.641385985952462,0.48867608061247014,0.16408051767850224,0.42688731826676113,0.30916868797948105,0.368243328514888,1.120290663206446,0.9499166276941763,0.1639691948736024,0.7072615087816603,0.6381443336089971,0.7647058823529411
2010,1429,12,30,0.6366346893333308,0.5584716544519638,0.14148007155516315,0.3330963142873338,0.30990455858561794,0.3718636263148858,1.234174030087865,1.0079929568304518,0.18767885788569483,0.7295674376571875,0.7529223256794161,0.7878787878787878
2010,1373,13,31,0.6124265507620014,0.5015597916730448,0.14783655218891784,0.35253799850308265,0.3995265980659536,0.3680196441269569,1.1281740721117266,0.9777257996256887,0.14842798507960117,0.7016236307883851,0.6678017961365774,0.8181818181818182
2010,1358,14,70,0.5666681473645478,0.5455291518560056,0.16541392004063077,0.33918809792256865,0.4100578894102678,0.38891144374861397,1.180260785679872,1.0697342200247544,0.19037760546127658,0.6930571735090132,0.7094347533182274,0.75
2010,1352,15,129,0.5369945598930439,0.49551907919168836,0.18599872924250693,0.34247626750263926,0.47961448850400074,0.3851447407634301,1.0695896795638427,1.021947373708527,0.1353426668184207,0.6804437842478785,0.6497676594748607,0.6764705882352942
2010,1115,16,183,0.525335828398702,0.4530519220948346,0.2109122616006504,0.3555966217308828,0.5119005128918739,0.3818532355180541,0.9821755735026839,0.9913485595057251,0.13140353418798173,0.7430106485212054,0.6474312265329146,0.53125
2010,1457,16,160,0.5067397149300433,0.4194668681084107,0.1516331721502978,0.3376599763200011,0.3688199854372431,0.3285500333605254,0.9772881644076613,0.9679446317327124,0.11732415497652098,0.701903676146149,0.6281053053756961,0.5666666666666667
2010,1242,1,1,0.6906189908156819,0.5511527667832182,0.1574644982086143,0.3767780934300297,0.4351421497573926,0.40045417241505576,1.230352478707082,0.9650290766621941,0.1703757480489359,0.6833809338299106,0.7109440463042564,0.9411764705882353
2010,1326,2,22,0.634085613916779,0.5632581534623942,0.15374894594292782,0.2943188693986167,0.364635200508648,0.37729955182671016,1.1925675562211024,0.9882140426023802,0.16359118990387164,0.7179309135233277,0.6850822187954689,0.7941176470588235
2010,1207,3,7,0.5960622459524274,0.5598295026634084,0.18231055964480053,0.3232421375342779,0.3813757190802233,0.39136422634545254,1.1599817348524526,1.0320637458560533,0.1689130081358957,0.6795853570918862,0.7101053977009181,0.696969696969697
2010,1268,4,24,0.6348132339237504,0.5200698624507133,0.14278166516145618,0.34897152040546753,0.34742001811811896,0.36563066806946076,1.173058509258678,1.0099086815457237,0.16296328546174577,0.6356459969904724,0.7194167344849591,0.7333333333333333
2010,1277,5,28,0.6085369764119223,0.5147710030720019,0.1760496498257102,0.41051964846801486,0.3700129470332972,0.3875266854338259,1.1431101080167951,1.0063693420391675,0.17098655416054998,0.7178730825395123,0.6835033203443722,0.75
2010,1397,6,14,0.579642744366829,0.5001663633739754,0.16166930228742626,0.3216488512342864,0.37152128940554147,0.3605418345791352,1.091739425997626,0.9722818317379829,0.14545544050498782,0.6791957256136646,0.6647403104609854,0.7575757575757576
2010,1329,7,32,0.5539643628203532,0.5284850572460406,0.16117629905904948,0.2950230922110169,0.3726842600389905,0.36659535511123054,1.1332350479300466,1.0395028605088497,0.1370739032646659,0.7212614916998956,0.7202393795261094,0.6875
2010,1424,8,48,0.6011658399091135,0.5260318678819899,0.15505052669389346,0.2776089926258537,0.31519461643078767,0.3519763698160583,1.1300909238239167,0.9909629658793566,0.17383201428953238,0.6985872871639035,0.7193002918634102,0.75
2010,1320,9,17,0.6291242582023988,0.49814644850322715,0.15231277652357994,0.3071989813986914,0.3723651127513661,0.354631336724629,1.1231496134869912,0.9595319252809076,0.13368325399133765,0.7452156238831893,0.7632131676630747,0.875
2010,1210,10,33,0.5882990805239559,0.509932036992017,0.19543932219549437,0.37993829109157773,0.3912080121547844,0.38750150538721356,1.0775267988273467,0.9881855572105784,0.14007854461556873,0.6551880184057783,0.6416773026936528,0.6363636363636364
2010,1361,11,18,0.6018071503124199,0.52055331499349,0.17451410625020072,0.3987109495074427,0.4182856738491338,0.3943348935388049,1.1395227907585874,1.0136930370743338,0.14487436186627292,0.6863732707225177,0.6298134877056755,0.7419354838709677
2010,1308,12,51,0.5039667294732295,0.5331119747572218,0.15808954546978554,0.29486923141367505,0.3916467427782215,0.37048803396980345,1.1438871306414025,1.1353357659707204,0.14909647174909924,0.6599572247918508,0.6933850007435779,0.65625
2010,1222,13,110,0.5015505269670324,0.483009006144436,0.1066770974154993,0.30450403224204603,0.3403078556105913,0.3318198616016471,1.1504554507979459,1.095606314544637,0.12842325441155236,0.6191016453867029,0.703196417156247,0.5454545454545454
2010,1325,14,95,0.5486530371736432,0.49079719705328373,0.1578806974829935,0.30590807927089625,0.4157458616348527,0.359332548291469,1.099527322255788,1.028494766054943,0.147651122204414,0.6633368915855847,0.7405263193144498,0.5882352941176471
2010,1364,15,94,0.532184191329895,0.515653646906445,0.2027500727163855,0.27458788177660026,0.4822600814421635,0.38420556551331897,1.0504202287250923,1.0252151474608617,0.1505189935132441,0.678060117954483,0.6632562352162695,0.6785714285714286
2010,1250,16,152,0.5622830685172587,0.5176810277544124,0.16268352065150932,0.2927413969940179,0.44379996519082016,0.3728615654420689,1.126387518615857,1.0424518575463768,0.15880757283550767,0.7096875163530129,0.7125442553810803,0.6875
2010,1393,1,5,0.6580689391724457,0.5738267659575094,0.18176262662506368,0.36935210430777565,0.3877788571769067,0.40700861247736075,1.199111474506665,0.9888025204537421,0.1877392986286118,0.6528394673438732,0.6643152706631416,0.875
2010,1243,2,6,0.6178373347140236,0.5098186651449881,0.16895658926127063,0.4087521448696658,0.5384461782796451,0.4086839690891928,1.1629949570061773,1.0151420154425739,0.14351001124578056,0.6686658270579925,0.6582193247309487,0.78125
2010,1338,3,15,0.6206612442924915,0.49832241449298853,0.1647633568917376,0.36710496166025924,0.42952335370582817,0.3783693004080559,1.129325879245793,1.0199476597073978,0.17213081463483287,0.6878409184169085,0.6793061958275246,0.75
2010,1435,4,26,0.5854907456272826,0.5276160095852128,0.1686640623801117,0.3278542961442196,0.4896377980090133,0.39222894835930894,1.1575454658563686,1.046177140779921,0.13909276320430292,0.6510314595930584,0.7180741720332686,0.7419354838709677
2010,1139,5,12,0.6334957286617602,0.5255679075955371,0.16983088733099672,0.31310374816193226,0.48520886945879177,0.38808696492216926,1.1438583752200016,0.9754775902198798,0.1485186909759638,0.7302920106513905,0.7416780010697951,0.875
2010,1462,6,19,0.5889484083667392,0.5300785278546055,0.1588760959277694,0.34639830713052966,0.4369882126917902,0.386578328453659,1.1727489926997823,1.012253388389546,0.14508137586147213,0.7087153031768471,0.7012942261677027,0.75
2010,1140,7,23,0.6748108911564802,0.5526709033326908,0.14115217875946015,0.31104637178351663,0.38987933525319907,0.37704758066762456,1.222458156496156,0.9702301023297483,0.16307476544749155,0.736194003401949,0.7943299218850507,0.8484848484848485
2010,1211,8,36,0.629974459369185,0.5460085439226092,0.16352175737871041,0.3223163215570042,0.5061191048106592,0.39966498694672103,1.164229155421137,1.01915982328813,0.14405111176053367,0.7182866511720616,0.6671544697005203,0.8064516129032258
2010,1199,9,42,0.646364194167553,0.5080647792910156,0.2099974651093703,0.3846004735632306,0.4035722637755413,0.39318121227272607,1.058489403710095,0.9340621699660678,0.1461264289618218,0.6781109484045561,0.6420867751669705,0.7096774193548387
2010,1196,10,56,0.5728084182976472,0.49643967498972486,0.15369206282253245,0.36354630265769317,0.34612394670821794,0.3616267382392944,1.1297263810669138,1.0350412408020762,0.14976113586405831,0.671446644533811,0.6871657734879169,0.6363636363636364
2010,1278,11,62,0.6129918259811136,0.5366384095960208,0.1663180269259073,0.32950200106140537,0.3550688121904212,0.3753955926107294,1.1504990758992495,1.018523865303175,0.1773836926178401,0.6830057932531056,0.702821895138759,0.6176470588235294
2010,1431,12,38,0.6415643958427115,0.5294304563719915,0.16461666144493817,0.2869124613027111,0.411258050941087,0.3719975478117364,1.125946746945662,0.9546399768711269,0.1535936928044171,0.7029272995336828,0.6729940801062106,0.8125
2010,1293,13,57,0.6903652969482549,0.5564536379952987,0.1833725400992166,0.3824990970353054,0.4367624589542141,0.4104387784731169,1.1837679995877446,0.9505187807327091,0.16075116790192367,0.6731485545476907,0.6978990259430332,0.875
2010,1324,14,52,0.5330915897098556,0.49607195208760624,0.16584425188502072,0.37163977243288504,0.41429390035964075,0.37636188334682086,1.1293773101372435,1.07984159248343,0.1323969998462916,0.6861136576928835,0.7182773377590773,0.75
2010,1317,15,104,0.5589186550533817,0.5098657952847516,0.18443787803727008,0.3189935971496031,0.5432437707136782,0.3953410726601905,1.105585795621017,1.0543583626329158,0.1286992397861275,0.7039384866343994,0.7142171588061966,0.7333333333333333
2010,1436,16,118,0.609292380189935,0.4887109725036659,0.17594535201004552,0.361033415963366,0.5137613276007054,0.38874160933675683,1.1029742441264059,0.9974023494738848,0.13125517399356218,0.6659618592828858,0.6893605024867807,0.7352941176470589
2011,1326,1,2,0.6767823084315273,0.5635111981168139,0.13554716892859098,0.3372724936626707,0.39713440861413407,0.3863159315035276,1.2544752640664405,0.984137560853934,0.1699104547240011,0.7164228642533665,0.6919450690599694,0.9411764705882353
2011,1314,2,6,0.5919110276575262,0.49001440590121154,0.1576898194550158,0.36966944486198133,0.38363167958083383,0.3669068581337599,1.1120378849640762,0.9856830867153782,0.14852740218147076,0.703983171932951,0.6566849450644826,0.7878787878787878
2011,1393,3,18,0.6269683300595079,0.5283676040121847,0.1558904787190374,0.36819629905038004,0.37438509783760254,0.3801166857703496,1.160457999201929,0.999507365254579,0.17047546369874256,0.6648656574353553,0.6534503735685109,0.7878787878787878
2011,1246,4,7,0.6326405478085384,0.5254525744278105,0.13645318510118631,0.352140413399124,0.3772788343529285,0.3713142338791849,1.2020582019477384,1.003821735110513,0.13871670136304165,0.6964933987537254,0.7221762434324002,0.7575757575757576
2011,1452,5,21,0.5848075055748158,0.4841836479122286,0.15649172760279811,0.40228606459644434,0.4136050625647768,0.3752943633695964,1.1431643453094504,1.0603419749634906,0.162072717268188,0.6435505818438819,0.7002993752270283,0.6451612903225806
2011,1462,6,22,0.5842443333989915,0.5148843349634519,0.15828149485224607,0.32135847474753065,0.45704394840198304,0.3783523949082459,1.1509693356739543,1.0242916883906277,0.14585204273004204,0.7230949857411295,0.7398371180148207,0.7741935483870968
2011,1449,7,32,0.6040831218149615,0.5360018003778766,0.14387344784902917,0.37487762900981386,0.3324580896110434,0.37521332135702723,1.203901517319155,1.0200761551126618,0.16428168018478811,0.6810011629338276,0.6673003012086645,0.696969696969697
2011,1206,8,24,0.6573547780204682,0.5369283608043055,0.14536772343262983,0.319970820424637,0.41120195778665797,0.3767877329328059,1.1876983522092088,0.9950134866413156,0.1590744751924625,0.6880354910052804,0.6746407963421248,0.8125
2011,1437,9,38,0.5785079020160804,0.5037054229261847,0.15505565777643646,0.35760059528433613,0.4386758775940707,0.3775675843105608,1.1607083439782944,1.0482119941833226,0.14906591634385036,0.6949571008296852,0.748056529873161,0.65625
2011,1208,10,47,0.6016950921394887,0.49616618917950317,0.1721264276625178,0.3657653880930746,0.37678805387812736,0.3711693682877648,1.0971461742853745,1.0217937535257087,0.16321518146762554,0.6878260157403053,0.6992298664311083,0.65625
2011,1266,11,64,0.572975612200364,0.5152422200741648,0.14985126757495615,0.36054911129877176,0.4587748159153387,0.3844857495704601,1.1710663143469344,1.071627402771556,0.16219174105331047,0.6702942391059202,0.6934869086196631,0.5882352941176471
2011,1155,12,57,0.5971395432273678,0.5118432479485283,0.17560288837550714,0.34183160973845983,0.4019523175838625,0.3772971908585594,1.0984069050298806,0.9773734871526067,0.14438917543308005,0.6795922975670982,0.6941622260758522,0.65625
2011,1412,12,31,0.5840865125796122,0.5099578061101602,0.16205818105579903,0.33284539952619785,0.31054720590018253,0.3576488284982808,1.1251657038898384,1.0117120529467527,0.1516933116430827,0.6954832109596927,0.7241516563271511,0.7333333333333333
2011,1343,13,40,0.5757916301229548,0.5228251282476967,0.16650495178922467,0.31119531356847224,0.3792969675197441,0.369889897088041,1.126891172642529,1.0339154517190736,0.15115580410318435,0.7356500862117539,0.7257043537467769,0.8
2011,1232,14,84,0.5247214532958858,0.4912291937072599,0.18462041734610987,0.30871948273457617,0.3978808618979912,0.3640728076510453,1.0605173672488586,1.0386739073933153,0.13999550240592948,0.6991244882901142,0.7120189651357413,0.59375
2011,1254,15,75,0.5868683290007091,0.5251035863760543,0.17167142422096876,0.3781021267071741,0.5172924557298397,0.4061735843065747,1.1540302358833063,1.03309522792655,0.14426275690660315,0.6824118061448077,0.6371480853388108,0.84375
2011,1106,16,257,0.4433565966883755,0.4457268590708222,0.199484357771871,0.36466568308800157,0.4797679554156947,0.3730601630012512,0.974243961372298,1.021188381534835,0.12655656757752307,0.6643334547108817,0.5837810668793044,0.46875
2011,1427,16,194,0.5176638147814369,0.4959569530730664,0.17287414639213117,0.30058341313015324,0.4201433032888372,0.3647394959466156,1.081110793690409,1.0845339145052648,0.1384947173599374,0.6714236860843573,0.7206091812960684,0.5517241379310345
2011,1181,1,4,0.6653348114000668,0.5353059467454199,0.14849628318870547,0.35081038637081935,0.37584508314983867,0.37778528924198396,1.2075314558356476,0.9583783707022038,0.14766541601122773,0.6676832934546759,0.7483119980034202,0.8823529411764706
2011,1361,2,3,0.6426284085172188,0.5072750280122081,0.14539887093990247,0.375319937413807,0.3342353642027927,0.36445902105303907,1.1650019255151118,0.9670095808813679,0.14656901154087107,0.7022794090366351,0.7113180952698162,0.9375
2011,1163,3,14,0.58531157994296,0.48505064427866407,0.1449212267985652,0.38722349549159263,0.3537527199436047,0.3607581715009661,1.1481729807780372,1.0404209221389187,0.1376870710312621,0.6535176476432107,0.7517610022797173,0.7428571428571429
2011,1400,4,11,0.6912147848827962,0.5050526937586612,0.14601134190345064,0.38147923749852297,0.43945523487261867,0.38073804570992453,1.1586970257610572,0.9531645673823484,0.14172540341732984,0.7013060704444815,0.651182129421735,0.7941176470588235
2011,1112,5,19,0.5868509627435179,0.5464293254011461,0.16469385438893952,0.33463045662753466,0.4468006958055062,0.39369138945402615,1.1879814375186046,1.042893965589751,0.15345768435156826,0.7131197990344441,0.7425212061641009,0.7941176470588235
2011,1153,6,36,0.6081504531228625,0.49388315011928346,0.15184453662941672,0.38127992060936877,0.395402330031055,0.37108072783159957,1.130222786847006,0.9777493365076031,0.15525388544540936,0.6956666241941593,0.6592136037071469,0.7575757575757576
2011,1396,7,30,0.5931120916488823,0.5021114720170813,0.14016412268038386,0.31922137463151334,0.34960545656228464,0.35217071288757384,1.1254711951004885,0.983347056459178,0.16521826357709765,0.7147105416238302,0.6943751367613012,0.78125
2011,1276,8,52,0.527458903317866,0.5227707927438532,0.14517359910725142,0.24529741405053945,0.28593607688000033,0.33735161121646207,1.1066387067084398,1.0595319972865798,0.16029834099185308,0.7013179984734508,0.695523544122631,0.59375
2011,1397,9,34,0.5388875336424388,0.4824558743957629,0.16394275001447822,0.38264559311577595,0.41427503108913144,0.3726384105484496,1.0969215264609535,1.0475145241699577,0.13836762290945243,0.6833673649009944,0.6701403994975399,0.5757575757575758
2011,1336,10,39,0.5117051889335942,0.5053500674661243,0.1529545015127205,0.3245268694205903,0.32333577014786596,0.3537843917709278,1.1102299177566277,1.097329733464181,0.1498190544509182,0.6987963486145843,0.7423897035872121,0.5757575757575758
2011,1281,11,37,0.5812861718085632,0.5175089975502544,0.1480109343394833,0.3301943910708932,0.35508444248647403,0.36330787719212243,1.1601629651788217,1.036757689151225,0.15882494705908973,0.6314693146989004,0.7305070142652955,0.6875
2011,1272,12,28,0.546441066064991,0.5016542774531206,0.18740377905796798,0.35675799948439846,0.4038664631467013,0.37944422511462517,1.0863294448660263,1.028895454978284,0.14907370654588487,0.6546010017853308,0.6714517805138034,0.7352941176470589
2011,1324,13,53,0.5816474187186487,0.561448640293113,0.16131242007863547,0.3612028625560365,0.414571510376806,0.3993338602046323,1.2331724549145617,1.1086781522085754,0.15796524131106826,0.6844783190315307,0.707313940220304,0.7272727272727273
2011,1137,14,79,0.5967607697896719,0.5132449409701281,0.15228612826208376,0.26138083953992497,0.3481294588178492,0.3478650951842345,1.1221314223917427,1.0064849986784379,0.16459608895885935,0.7123552570573216,0.7766126289532668,0.7575757575757576
2011,1294,15,99,0.5523451508409203,0.5052603299713627,0.1870001606835631,0.3614058244051497,0.46264580179344017,0.3905322073094818,1.1254181166774082,1.0525948882014393,0.12912821854058587,0.7175528803823357,0.766076604747467,0.6551724137931034
2011,1214,16,153,0.5856678351881206,0.46255149218174285,0.15466011886456155,0.29274992779188086,0.4299322512519739,0.34672544983500975,1.0323405409485302,0.9555970147078906,0.12850602106619252,0.6432326283242775,0.6441944446998861,0.7419354838709677
2011,1338,1,10,0.6498503483227858,0.5264929198928783,0.15037909988269071,0.42201271851000655,0.4475157940140713,0.39972185573193614,1.2254577755911489,1.0096759412629037,0.18110911616053768,0.7152360427240608,0.666521720009208,0.84375
2011,1196,2,8,0.6010977626949534,0.5171757722210903,0.16138439788784226,0.3801824838654243,0.3653771243447791,0.37805947378519844,1.1513959022181346,1.017374142861644,0.14963769400911964,0.7052530018129618,0.6542830413150597,0.7878787878787878
2011,1140,3,5,0.6225241376971001,0.5196402600910092,0.13436725872661523,0.31084728373897685,0.3938214877099233,0.3626905986223413,1.1915101437519342,1.0009080150785332,0.14583887027138906,0.7133307146583407,0.7618479351469093,0.8787878787878788
2011,1458,4,16,0.6003878133073206,0.5256302677902415,0.10786535885078335,0.3384802058804554,0.295659852827482,0.3492634659290058,1.2439005407094548,1.066365035090367,0.16070869975903157,0.7390179245584396,0.8011327359819748,0.7419354838709677
2011,1243,5,23,0.5579093458404777,0.49509350275784525,0.18050464263902388,0.4112983073813566,0.43818962402086814,0.39115166684229563,1.1079293979214313,1.0124141121086832,0.14179127988222112,0.6944098213280223,0.6508985421203809,0.6774193548387096
2011,1385,6,26,0.5485949800037081,0.4957480484153492,0.16237603165670378,0.33410454424183567,0.46274957456378357,0.3751265723132503,1.1076989171253988,1.0480088127603229,0.14054033673875588,0.6749794309895991,0.7148191406351561,0.65625
2011,1417,7,44,0.5806634484149179,0.5058571813716333,0.18717916997367312,0.35835046261498377,0.44303571096680516,0.3872631142100892,1.0940076442180282,1.0244479700813964,0.1561840365941708,0.6931337182753919,0.688594714401828,0.6875
2011,1139,8,33,0.5725553446523817,0.511924531183311,0.14734045533600157,0.3208259129590632,0.38479661883922445,0.3634896017250212,1.1558538129228373,1.033887640472496,0.13958212629164476,0.7253804974834839,0.7248499720391693,0.7096774193548387
2011,1330,9,20,0.6196782460345415,0.4887369478393525,0.16543255773113147,0.45452607930184996,0.3798554279013505,0.38473644861409634,1.1409537096677527,1.0069582270669122,0.1595602141305641,0.7288616092608852,0.6722573869555657,0.8181818181818182
2011,1277,10,45,0.5448968688305965,0.4877868827787386,0.17030766973977707,0.3452360840005522,0.3735949317190399,0.3627781271044062,1.077864892865819,1.0539840535007055,0.1592426778072655,0.7177124862108214,0.6852037566180053,0.5625
2011,1211,11,56,0.6564626864888815,0.5223021989770353,0.17076051694932395,0.35234907056644316,0.4298467349590942,0.38655783318529785,1.1623401315010538,1.0006874986694758,0.15608572583985228,0.7113301468281713,0.7570126422842806,0.71875
2011,1429,12,15,0.6761199003396529,0.5275503299928491,0.15994341644552193,0.3350072072962046,0.44723598646433194,0.3850928255374109,1.1664803619122124,0.9482081499279357,0.16210061783084243,0.7470601647386215,0.7163795251172669,0.90625
2011,1125,13,51,0.6780512793862119,0.5466585022515886,0.1693591726203848,0.37652051267504283,0.3892770173265152,0.3946988491897175,1.2121199418265236,0.930099386596394,0.16520006110699567,0.6771651418654326,0.727516707580207,0.8823529411764706
2011,1459,14,109,0.5633020657448531,0.5363550633166535,0.15525663503697107,0.34455500584191734,0.43500249643920574,0.38751755972016855,1.1839322429930148,1.088071065484574,0.15620902567403883,0.6799309473529188,0.6864795993515844,0.6363636363636364
2011,1364,15,157,0.5577585895132604,0.5243251311585686,0.1941011637825102,0.2756063376860155,0.3882058297668739,0.3716074854112892,1.0817117179965632,1.0495857659945793,0.15833402093387378,0.6905982346117658,0.7679690600665963,0.5517241379310345
2011,1114,16,188,0.4872233670081916,0.4791560361288821,0.15578421976705323,0.29342055406888246,0.43320234385289924,0.3542729317850275,1.0738655746017676,1.0909446802478588,0.12863416736162045,0.6803108440432296,0.6841147551432452,0.5151515151515151
2011,1421,16,147,0.552889321759014,0.493788983718686,0.18527955196138732,0.3188676846726495,0.4256224568522239,0.3714523869401847,1.0645399020379307,1.0129312220969213,0.14519622989365943,0.6406670030374801,0.6967617941144045,0.5517241379310345
2011,1242,1,1,0.6826962406244655,0.5770674414046901,0.16487854055435944,0.3689960170138278,0.4157304449341403,0.40820538184335264,1.2316347927886266,0.9769425115165145,0.17895558066380757,0.7221840073254644,0.6799262935743984,0.9411764705882353
2011,1323,2,9,0.6123430887455108,0.5406751030969087,0.14301200215752694,0.3359494985770081,0.46539039375871843,0.3890215005573546,1.2262291482657899,1.0635989892642086,0.17927377944488754,0.7034671253399686,0.7184939866064094,0.8125
2011,1345,3,12,0.6075163730259084,0.5083814602587675,0.13415563037254766,0.31950320397114484,0.3585866197138154,0.35458012544794526,1.1530752879669706,0.9818989617197662,0.1686279711730634,0.6977454632763676,0.7239664873459855,0.78125
2011,1257,4,17,0.6165284671474779,0.5224463030277164,0.16123919168066686,0.3506649493918278,0.3026759878311279,0.3648227071842881,1.140554645724147,0.9837845816227628,0.17491443602572415,0.6563807253221472,0.6703224211958747,0.7352941176470589
2011,1435,5,27,0.6018608351453594,0.5289275811996116,0.16577027528366373,0.3229571268941883,0.4647357323005542,0.3873153865246814,1.168750749751073,1.0389119961450195,0.14434507553544837,0.6786429694751556,0.7451202613435728,0.696969696969697
2011,1207,6,13,0.5453717547325727,0.541909509799179,0.1806868542967658,0.3349052859463275,0.3441912701288755,0.3805452652024599,1.1399193152612879,1.0676259693977168,0.16455151332646467,0.6783008397208716,0.7212067691388416,0.6774193548387096
2011,1401,7,29,0.605437014517389,0.49594593153106326,0.17276692970879964,0.3761769311385986,0.48236946246278595,0.38916091063676284,1.121977134892516,1.0143584139984507,0.14873577769266902,0.701862852456626,0.6962287896876529,0.7419354838709677
2011,1424,8,25,0.647192888642779,0.5131231556273272,0.16228298230080163,0.33186445954311705,0.3971889686912077,0.37177124503843584,1.1211004280892252,0.9748497535759444,0.16515742243357642,0.6855384464248877,0.6922827766961963,0.75
2011,1228,9,48,0.5801448897871235,0.5336009096694652,0.16763821249395822,0.31627197915444494,0.29303549812743623,0.3625596375412802,1.125254366628941,1.034146313849806,0.1786105565866668,0.6839371401404561,0.7331188271997411,0.59375
2011,1199,10,55,0.6059697969201459,0.4913720720181268,0.19854644321046278,0.35266730606921554,0.3826525224854713,0.3741167791965302,1.038756214876369,0.9410732364352181,0.13138474341007786,0.6956659212121927,0.651655201319411,0.6774193548387096
2011,1425,11,67,0.5626411606057093,0.5024999431995183,0.15268643374432087,0.29916041311217534,0.3526107963818503,0.3518952877956002,1.0868554302383253,1.023053616712775,0.13904286286515471,0.7181511000719878,0.6515018023576042,0.5757575757575758
2011,1433,11,49,0.5288685722006146,0.5099487314273421,0.15225407859088277,0.3144833506434018,0.3791269689976237,0.3618087276969814,1.138698789039804,1.073851535621694,0.15502679833208527,0.6369963716827514,0.7168291597779427,0.6764705882352942
2011,1350,12,41,0.6225974020612337,0.5382134595009715,0.1476997842564706,0.2768626524885434,0.3483370641849011,0.35983341998995,1.152384699672064,1.0007369726021915,0.17040607781365358,0.6691189064414416,0.7029091512279466,0.7941176470588235
2011,1287,13,77,0.5536588942437174,0.514752312918134,0.19461667246163994,0.4144617507657834,0.41664558418832986,0.3999442810640697,1.120148495735062,1.0145420735938233,0.13382828897917054,0.7148278093085723,0.6658836535451146,0.7096774193548387
2011,1389,14,92,0.4966375431027608,0.461100337408496,0.1983819887632331,0.3203589150382035,0.405662939483583,0.3589568560843848,0.9802687478795364,0.961385174463163,0.12783898496806478,0.6626377634326914,0.6456503869142224,0.6060606060606061
2011,1103,15,107,0.551063571777006,0.5018428780619464,0.15688281233745055,0.2797995045324591,0.3246041777478723,0.3446083818778138,1.0826615844236627,1.0259191509020535,0.15613612283255382,0.6728685604368576,0.7067156658288788,0.6470588235294118
2011,1131,16,129,0.5302665723156472,0.4761530573821635,0.1621411727906197,0.34309156975604505,0.38726093085970026,0.35770396973068436,1.0942938143450482,1.0544734472613475,0.11529784998485271,0.6590497403522174,0.7220502408941359,0.6176470588235294
2012,1393,1,1,0.65473362160823,0.5197375837775474,0.13403654350777516,0.36143217435966324,0.32548380296535667,0.362513174704699,1.1888671252543694,0.9672438316500889,0.16736648085061795,0.6102233465947055,0.6886738924208009,0.9393939393939394
2012,1326,2,7,0.6909576578437279,0.5249502900078034,0.14847416139349826,0.3538201167027686,0.3800134439941236,0.3748646962911681,1.1779269323691817,0.9361920385299517,0.15825775483452795,0.7516133008710182,0.6920429140357205,0.7941176470588235
2012,1199,3,11,0.6136614789164632,0.5162727720567477,0.20376636842418844,0.3537570716310937,0.3544749398846953,0.3813733562376694,1.074544523360175,0.9658493348277459,0.1316613610712538,0.6787413989496607,0.6834045383333849,0.7272727272727273
2012,1458,4,23,0.6566776932118198,0.4973542979144628,0.13149679741124548,0.30419803236732706,0.32709775669453955,0.34172018849624275,1.1315444829836072,0.9343507192547819,0.14389643890750686,0.7189425338056482,0.7416340215903157,0.7272727272727273
2012,1435,5,19,0.5810789495418289,0.5420955289751099,0.17355599820458043,0.32243965617785497,0.41366821089579303,0.38676537401112915,1.1534330584246733,1.026094525892205,0.14375361917543353,0.6846013130334543,0.6950735937699912,0.7058823529411765
2012,1153,6,42,0.5536605059063086,0.4821984379609172,0.1364010412290028,0.36215019167992474,0.2982698008402436,0.34415014395363913,1.1046909533662057,0.9923369958938879,0.14050018553851473,0.6560537565306589,0.6200085453708255,0.7058823529411765
2012,1211,7,25,0.6498678809370495,0.5355597948221283,0.17326369261849817,0.34792093687742975,0.4868629188494767,0.40015346628638343,1.1658317988629632,0.9949942060667618,0.1508654717784787,0.7245192726297347,0.712116083134022,0.8064516129032258
2012,1243,8,48,0.6172450974838806,0.4963718067359161,0.17832334332926741,0.40494696876293756,0.43590189227345943,0.3895042361202897,1.109864395120784,0.9899677924764225,0.15043634147748483,0.6651326421212025,0.6627648286627212,0.6774193548387096
2012,1379,9,21,0.5179741830455551,0.4642428689733466,0.13682164809063435,0.3665582712264953,0.40766351716714144,0.3543637414323675,1.132117734076607,1.0563933624189068,0.11900117507794472,0.7255337470497412,0.7315588382411894,0.7419354838709677
