Season,TeamID,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,PIE,FG_PCT,TURNOVER_RATE,OFF_REB_PCT,FT_RATE,4FACTOR,OFF_EFF,DEF_EFF,ASSIST_RATIO,DEF_REB_PCT,FT_PCT,WINPCT,Seed,Elo
2011,1458,23.8709677419,53.6129032258,8.064516129,21.7096774194,12.3870967742,15.0322580645,10.5483870968,21.5161290323,13.1612903226,7.3870967742,3.4516129032,3.1612903226,15.064516129,0.6003878133,0.5256302678,0.1078653589,0.3384802059,0.2956598528,0.3492634659,1.2439005407,1.0663650351,0.1607086998,0.7390179246,0.801132736,0.7419354839,4,1940.47479137
2011,1112,25.4117647059,54,7.9411764706,19.8823529412,17.7647058824,23.7941176471,10.4117647059,24.1764705882,14.0882352941,12.8529411765,5.0294117647,2.6470588235,18.6176470588,0.5868509627,0.5464293254,0.1646938544,0.3346304566,0.4468006958,0.3936913895,1.1879814375,1.0428939656,0.1534576844,0.713119799,0.7425212062,0.7941176471,5,1848.25701659
2011,1181,28.1176470588,59.9705882353,8,21.3235294118,16.8235294118,22.4411764706,12.2941176471,25.9705882353,14.4117647059,12.2352941176,7.4705882353,4.4117647059,17.8823529412,0.6653348114,0.5353059467,0.1484962832,0.3508103864,0.3758450831,0.3777852892,1.2075314558,0.9583783707,0.147665416,0.6676832935,0.748311998,0.8823529412,1,2092.65556349
2011,1199,24.4838709677,56.1612903226,6.1935483871,18.7419354839,14.1612903226,21.3548387097,12.4516129032,26.5806451613,12.4838709677,16.1290322581,8.7741935484,5.7419354839,19.2580645161,0.6059697969,0.491372072,0.1985464432,0.3526673061,0.3826525225,0.3741167792,1.0387562149,0.9410732364,0.1313847434,0.6956659212,0.6516552013,0.6774193548,10,1861.7242859
2011,1206,25.90625,54.65625,6.71875,16.9375,14.8125,21.46875,10.59375,24.5,14.3125,10.9375,6.75,3.3125,17.15625,0.657354778,0.5369283608,0.1453677234,0.3199708204,0.4112019578,0.3767877329,1.1876983522,0.9950134866,0.1590744752,0.688035491,0.6746407963,0.8125,8,1742.2380563
2011,1228,26.34375,56.34375,6.84375,17.6875,11.75,16.125,10.21875,24.59375,16.59375,12.71875,5.5625,4.625,17.59375,0.5801448898,0.5336009097,0.1676382125,0.3162719792,0.2930354981,0.3625596375,1.1252543666,1.0341463138,0.1786105566,0.6839371401,0.7331188272,0.59375,9,1816.8710913
2011,1242,29.5882352941,57.6176470588,7.2647058824,18.7647058824,15.9411764706,23.4117647059,11.6764705882,26.8823529412,17.8823529412,13.4705882353,7.9411764706,4.1470588235,17.8823529412,0.6826962406,0.5770674414,0.1648785406,0.368996017,0.4157304449,0.4082053818,1.2316347928,0.9769425115,0.1789555807,0.7221840073,0.6799262936,0.9411764706,1,2110.75790889
2011,1266,26.6176470588,56.9117647059,5.2647058824,14.9411764706,17.5882352941,25.4411764706,12.4117647059,23.7941176471,15.8235294118,11.9705882353,7.1764705882,3.6176470588,16.8823529412,0.5729756122,0.5152422201,0.1498512676,0.3605491113,0.4587748159,0.3844857496,1.1710663143,1.0716274028,0.1621917411,0.6702942391,0.6934869086,0.5882352941,11,1850.53757649
2011,1276,23.5,53.125,8.125,22.9375,10.375,14.8125,8.0625,23.53125,13.40625,10.15625,4.6875,2.0625,16.78125,0.5274589033,0.5227707927,0.1451735991,0.2452974141,0.2859360769,0.3373516112,1.1066387067,1.0595319973,0.160298341,0.7013179985,0.6955235441,0.59375,8,1755.82260669
2011,1314,27.9090909091,62.0909090909,5.2424242424,15.7272727273,15.6060606061,23.5454545455,14.1818181818,28.3333333333,15.3333333333,13.5151515152,6.1212121212,5.3333333333,16.2424242424,0.5919110277,0.4900144059,0.1576898195,0.3696694449,0.3836316796,0.3669068581,1.112037885,0.9856830867,0.1485274022,0.7039831719,0.6566849451,0.7878787879,2,1957.28214823
2011,1323,25.09375,53.84375,8.09375,20.65625,17.71875,24.4375,10.9375,26,16.71875,10.6875,4.59375,3.6875,15.03125,0.6123430887,0.5406751031,0.1430120022,0.3359494986,0.4653903938,0.3890215006,1.2262291483,1.0635989893,0.1792737794,0.7034671253,0.7184939866,0.8125,2,1939.8224608
2011,1326,27.4411764706,55.5882352941,7.3823529412,17.8823529412,14.8235294118,21.0294117647,11.2058823529,23.2941176471,15.6176470588,10.1764705882,7.1764705882,3.3235294118,14.2647058824,0.6767823084,0.5635111981,0.1355471689,0.3372724937,0.3971344086,0.3863159315,1.2544752641,0.9841375609,0.1699104547,0.7164228643,0.6919450691,0.9411764706,1,2035.14629377
2011,1345,25.6875,57.375,6.9375,18.90625,14.34375,20.15625,11.03125,24.1875,15.8125,10.34375,6.28125,4.125,18.03125,0.607516373,0.5083814603,0.1341556304,0.319503204,0.3585866197,0.3545801254,1.153075288,0.9818989617,0.1686279712,0.6977454633,0.7239664873,0.78125,3,1944.09483442
2011,1393,26.8787878788,57.3333333333,6.3636363636,18.0909090909,13.4848484848,20.4545454545,12.6060606061,25.2424242424,16.303030303,12.1212121212,8.7575757576,6.8181818182,15.3636363636,0.6269683301,0.528367604,0.1558904787,0.3681962991,0.3743850978,0.3801166858,1.1604579992,0.9995073653,0.1704754637,0.6648656574,0.6534503736,0.7878787879,3,1971.0722472
2011,1400,26.4705882353,58.3235294118,5.7058823529,15.1470588235,16.2647058824,25.2058823529,13.7941176471,26.7058823529,13.4705882353,11.8235294118,5.8235294118,4.9117647059,17.2058823529,0.6912147849,0.5050526938,0.1460113419,0.3814792375,0.4394552349,0.3807380457,1.1586970258,0.9531645674,0.1417254034,0.7013060704,0.6511821294,0.7941176471,4,1987.07273791
2011,1449,30.3636363636,64.4848484848,8.8181818182,23.7575757576,13.9696969697,20.9393939394,14.0303030303,25.303030303,17.1515151515,12.3636363636,6.7272727273,5.3333333333,20.2727272727,0.6040831218,0.5360018004,0.1438734478,0.374877629,0.3324580896,0.3752133214,1.2039015173,1.0200761551,0.1642816802,0.6810011629,0.6673003012,0.696969697,7,1896.11630773
2011,1412,24.6,55.9,7.5666666667,22.4666666667,12.1333333333,16.8666666667,11.5,24.5,13.6666666667,12.2666666667,5.3333333333,3.1333333333,16.8,0.5840865126,0.5099578061,0.1620581811,0.3328453995,0.3105472059,0.3576488285,1.1251657039,1.0117120529,0.1516933116,0.695483211,0.7241516563,0.7333333333,12,1760.86752329
2011,1114,21.9696969697,53.1212121212,6.696969697,16.8484848485,15.6363636364,22.5151515152,10.303030303,22.1818181818,11.0303030303,11.6363636364,5.696969697,2.3636363636,20.7272727273,0.487223367,0.4791560361,0.1557842198,0.2934205541,0.4332023439,0.3542729318,1.0738655746,1.0909446802,0.1286341674,0.680310844,0.6841147551,0.5151515152,16,1451.316564
2011,1106,20.90625,52.5625,4.8125,16.46875,14.9375,24.53125,13.3125,22.28125,11.625,15.71875,7.3125,4.5625,22.3125,0.4433565967,0.4457268591,0.1994843578,0.3646656831,0.4797679554,0.373060163,0.9742439614,1.0211883815,0.1265565676,0.6643334547,0.5837810669,0.46875,16,1328.2575368
2011,1425,24.1818181818,54.3636363636,6.1515151515,17.2121212121,12.3333333333,18.8787878788,10.1515151515,23.8484848485,12.0606060606,11.3636363636,5.9696969697,2.9696969697,17.2424242424,0.5626411606,0.5024999432,0.1526864337,0.2991604131,0.3526107964,0.3518952878,1.0868554302,1.0230536167,0.1390428629,0.7181511001,0.6515018024,0.5757575758,11,1774.99645757
2011,1330,23.8484848485,54.0303030303,4.8787878788,14.8484848485,13.2727272727,20,15.4848484848,24.696969697,14.4545454545,12.3939393939,6.8181818182,4.3636363636,14.7272727273,0.619678246,0.4887369478,0.1654325577,0.4545260793,0.3798554279,0.3847364486,1.1409537097,1.0069582271,0.1595602141,0.7288616093,0.672257387,0.8181818182,9,1779.30836816
2011,1459,26.0909090909,54.4545454545,5.8484848485,14.3636363636,15.7878787879,22.8484848485,11.0606060606,21.4242424242,14.3939393939,11.8484848485,6.7575757576,2.4848484848,19.2121212121,0.5633020657,0.5363550633,0.155256635,0.3445550058,0.4350024964,0.3875175597,1.183932243,1.0880710655,0.1562090257,0.6799309474,0.6864795994,0.6363636364,14,1639.34911061
2011,1281,28.875,62.65625,7.09375,19.5,16,21.75,12.15625,22.375,16.21875,12.53125,9.71875,4.96875,20.59375,0.5812861718,0.5175089976,0.1480109343,0.3301943911,0.3550844425,0.3633078772,1.1601629652,1.0367576892,0.1588249471,0.6314693147,0.7305070143,0.6875,11,1834.77216731
2011,1137,24.5757575758,54.6666666667,6.8787878788,17.0909090909,14.7272727273,18.7272727273,8.1515151515,25.9696969697,14.7272727273,11.3636363636,4.7575757576,3.1818181818,18.2424242424,0.5967607698,0.513244941,0.1522861283,0.2613808395,0.3481294588,0.3478650952,1.1221314224,1.0064849987,0.164596089,0.7123552571,0.776612629,0.7575757576,14,1514.7594873
2011,1364,23.1379310345,51.3103448276,6.9655172414,18.8275862069,14.6206896552,19.1034482759,8.724137931,23.9655172414,14,14.3103448276,7.2068965517,4.1724137931,19.6896551724,0.5577585895,0.5243251312,0.1941011638,0.2756063377,0.3882058298,0.3716074854,1.081711718,1.049585766,0.1583340209,0.6905982346,0.7679690601,0.5517241379,15,1574.529984
2011,1385,24.375,53.59375,4.25,12.875,17.0625,24,10.90625,21.84375,12.75,12.4375,8,2.8125,18.875,0.54859498,0.4957480484,0.1623760317,0.3341045442,0.4627495746,0.3751265723,1.1076989171,1.0480088128,0.1405403367,0.674979431,0.7148191406,0.65625,6,1817.56001033
2011,1429,24.375,52.28125,5.84375,16.3125,16.6875,22.6875,10.59375,26.625,14.46875,11.8125,4.84375,3.25,17.25,0.6761199003,0.52755033,0.1599434164,0.3350072073,0.4472359865,0.3850928255,1.1664803619,0.9482081499,0.1621006178,0.7470601647,0.7163795251,0.90625,12,1866.59307847
2011,1343,24.4333333333,52.8,6.1333333333,16.4333333333,14.5,19.7666666667,9.7666666667,24.7333333333,13.2666666667,12.3,5.8333333333,4.1666666667,17.6,0.5757916301,0.5228251282,0.1665049518,0.3111953136,0.3792969675,0.3698898971,1.1268911726,1.0339154517,0.1511558041,0.7356500862,0.7257043537,0.8,13,1567.4557537
2011,1257,27.2647058824,60.2647058824,8.7941176471,24.3823529412,12.0294117647,17.9705882353,12.5882352941,23.9705882353,17.4705882353,13.0294117647,9.2058823529,4.9411764706,19.2058823529,0.6165284671,0.522446303,0.1612391917,0.3506649494,0.3026759878,0.3648227072,1.1405546457,0.9837845816,0.174914436,0.6563807253,0.6703224212,0.7352941176,4,1919.08717202
2011,1435,25,54.7575757576,7.7878787879,21.0606060606,18.4242424242,24.6666666667,10.8787878788,26.0606060606,13.3939393939,13.1515151515,5.2727272727,4.8484848485,16.303030303,0.6018608351,0.5289275812,0.1657702753,0.3229571269,0.4647357323,0.3873153865,1.1687507498,1.0389119961,0.1443450755,0.6786429695,0.7451202613,0.696969697,5,1848.26973026
2011,1294,22.4827586207,52.7586206897,7.9655172414,20.7586206897,18.1034482759,23.4482758621,11.7931034483,23.7931034483,11.5862068966,14.4827586207,5.7931034483,1.8965517241,19.4482758621,0.5523451508,0.50526033,0.1870001607,0.3614058244,0.4626458018,0.3905322073,1.1254181167,1.0525948882,0.1291282185,0.7175528804,0.7660766047,0.6551724138,15,1567.38190064
2011,1336,22.4545454545,51.3333333333,6.303030303,18.7575757576,11.8181818182,16.303030303,9.9696969697,21.6060606061,12.1515151515,10.5454545455,4.4545454545,2.4848484848,15.6666666667,0.5117051889,0.5053500675,0.1529545015,0.3245268694,0.3233357701,0.3537843918,1.1102299178,1.0973297335,0.1498190545,0.6987963486,0.7423897036,0.5757575758,10,1710.62620843
2011,1277,23.8125,55.4375,6.3125,18.15625,14.1875,20.34375,11.9375,25.25,14.875,13.3125,6.3125,4.96875,18.84375,0.5448968688,0.4877868828,0.1703076697,0.345236084,0.3735949317,0.3627781271,1.0778648929,1.0539840535,0.1592426778,0.7177124862,0.6852037566,0.5625,10,1835.83983865
2011,1125,27.2352941176,58.7058823529,9.4411764706,24.7647058824,16.4411764706,22.3235294118,13.0882352941,23.2647058824,16.3823529412,13.9411764706,9.7352941176,3.4705882353,20.8235294118,0.6780512794,0.5466585023,0.1693591726,0.3765205127,0.3892770173,0.3946988492,1.2121199418,0.9300993866,0.1652000611,0.6771651419,0.7275167076,0.8823529412,13,1694.42062571
2011,1272,25.4411764706,56.5,6,18.3529411765,15.1470588235,22.2941176471,12.0882352941,23.5882352941,14.5882352941,15.2941176471,8.5294117647,5.3529411765,20.2352941176,0.5464410661,0.5016542775,0.1874037791,0.3567579995,0.4038664631,0.3794442251,1.0863294449,1.028895455,0.1490737065,0.6546010018,0.6714517805,0.7352941176,12,1804.97433771
2011,1214,22.6129032258,55.935483871,6.4193548387,19.9677419355,15.2580645161,23.5806451613,11.0967741935,24.4838709677,11.8064516129,12.1290322581,7.3225806452,5.7096774194,18.4838709677,0.5856678352,0.4625514922,0.1546601189,0.2927499278,0.4299322513,0.3467254498,1.0323405409,0.9555970147,0.1285060211,0.6432326283,0.6441944447,0.7419354839,16,1415.31742949
2011,1401,22.9677419355,51.7096774194,5.3548387097,15.8709677419,17.3225806452,24.6129032258,12.2258064516,23.6451612903,13.3870967742,13.064516129,6.5161290323,1.5806451613,18.5161290323,0.6054370145,0.4959459315,0.1727669297,0.3761769311,0.4823694625,0.3891609106,1.1219771349,1.014358414,0.1487357777,0.7018628525,0.6962287897,0.7419354839,7,1881.56179941
2011,1437,24.28125,55.21875,6.34375,18.1875,17.8125,23.5,12.25,24.875,13.75,11.96875,6.34375,3.75,17.46875,0.578507902,0.5037054229,0.1550556578,0.3576005953,0.4386758776,0.3775675843,1.160708344,1.0482119942,0.1490659163,0.6949571008,0.7480565299,0.65625,9,1882.95857047
2011,1424,25.65625,55.6875,5.53125,16.6875,15.0625,21.84375,11.25,23.9375,15.53125,12.65625,8.125,3.78125,19.34375,0.6471928886,0.5131231556,0.1622829823,0.3318644595,0.3971889687,0.371771245,1.1211004281,0.9748497536,0.1651574224,0.6855384464,0.6922827767,0.75,8,1833.44607312
2011,1131,21.5,53.2941176471,7.5294117647,21.2058823529,14.6764705882,20.0882352941,12,24,9.8529411765,11.9411764706,5.3823529412,3.7058823529,18.2058823529,0.5302665723,0.4761530574,0.1621411728,0.3430915698,0.3872609309,0.3577039697,1.0942938143,1.0544734473,0.11529785,0.6590497404,0.7220502409,0.6176470588,16,1516.98025321
2011,1462,24.6129032258,53.1935483871,5.5161290323,16.5483870968,17.8709677419,23.9032258065,10.2258064516,25.2580645161,13.3225806452,11.9677419355,5.5161290323,3.0967741935,17.1612903226,0.5842443334,0.514884335,0.1582814949,0.3213584747,0.4570439484,0.3783523949,1.1509693357,1.0242916884,0.1458520427,0.7230949857,0.739837118,0.7741935484,6,1901.27347826
2011,1397,24.9090909091,57.5151515152,5.2121212121,17.1212121212,15.6060606061,22.8484848485,13.8787878788,24.0909090909,13.1212121212,13.2121212121,7.4545454545,3.6666666667,19.6666666667,0.5388875336,0.4824558744,0.16394275,0.3826455931,0.4142750311,0.3726384105,1.0969215265,1.0475145242,0.1383676229,0.6833673649,0.6701403995,0.5757575758,9,1838.20141966
2011,1254,28.03125,60.125,6.90625,18.875,19.625,30.4375,14.46875,27.375,15.125,15.34375,7.34375,3.4375,17.25,0.586868329,0.5251035864,0.1716714242,0.3781021267,0.5172924557,0.4061735843,1.1540302359,1.0330952279,0.1442627569,0.6824118061,0.6371480853,0.84375,15,1488.35771737
2011,1103,24.5882352941,57.2058823529,7.8823529412,21.8823529412,12.9117647059,18.2352941176,10.0588235294,24.2058823529,14.3529411765,12.0294117647,6.4411764706,3.4117647059,19.2352941176,0.5510635718,0.5018428781,0.1568828123,0.2797995045,0.3246041777,0.3446083819,1.0826615844,1.0259191509,0.1561361228,0.6728685604,0.7067156658,0.6470588235,15,1658.27281707
2011,1389,21.0909090909,52.2424242424,5.8181818182,16.7272727273,13.3939393939,20.8181818182,11.3636363636,24.4242424242,11.3333333333,15.0606060606,7.6666666667,4.6060606061,19.4848484848,0.4966375431,0.4611003374,0.1983819888,0.320358915,0.4056629395,0.3589568561,0.9802687479,0.9613851745,0.127838985,0.6626377634,0.6456503869,0.6060606061,14,1520.22108915
2011,1232,22.34375,52.65625,6.75,19.03125,14.40625,20.21875,10.53125,24.40625,12.375,14.0625,6,4.28125,20.3125,0.5247214533,0.4912291937,0.1846204173,0.3087194827,0.3978808619,0.3640728077,1.0605173672,1.0386739074,0.1399955024,0.6991244883,0.7120189651,0.59375,14,1641.87109746
2011,1324,29.8787878788,60.3939393939,8,21.2121212121,17.3333333333,24.1515151515,12.4545454545,26.303030303,16.0909090909,13.6666666667,6.1515151515,5.4545454545,18.6060606061,0.5816474187,0.5614486403,0.1613124201,0.3612028626,0.4145715104,0.3993338602,1.2331724549,1.1086781522,0.1579652413,0.684478319,0.7073139402,0.7272727273,13,1722.12453456
2011,1207,25.4516129032,53.2580645161,7.0322580645,19.5161290323,13.0967741935,17.9032258065,10.064516129,23.6451612903,15.1290322581,13.4193548387,6.1290322581,4.4516129032,18.6129032258,0.5453717547,0.5419095098,0.1806868543,0.3349052859,0.3441912701,0.3805452652,1.1399193153,1.0676259694,0.1645515133,0.6783008397,0.7212067691,0.6774193548,6,1882.15083021
2011,1208,25,55.375,4.71875,13.875,14.09375,20.25,12.375,25.34375,15.1875,13.40625,6.5,5.03125,16.5,0.6016950921,0.4961661892,0.1721264277,0.3657653881,0.3767880539,0.3711693683,1.0971461743,1.0217937535,0.1632151815,0.6878260157,0.6992298664,0.65625,10,1727.20530886
2012,1140,27.9677419355,60.0322580645,6.8064516129,19.5483870968,15.6129032258,22.0322580645,10.8064516129,27.0967741935,17.0322580645,12.9032258065,8.3225806452,4.1935483871,18.4516129032,0.6102780605,0.5246752583,0.1572291102,0.2987732596,0.3808937075,0.3660660889,1.1372744992,0.9817154854,0.1696039542,0.7314978243,0.705991153,0.7419354839,14,1859.73613765
2012,1443,21.9696969697,55.3636363636,5.6666666667,18.3939393939,15.4545454545,22.303030303,12.5151515152,23.3939393939,11.0606060606,15.0303030303,5.5151515152,4.0909090909,19.8181818182,0.4514686471,0.4564799403,0.1895404297,0.3312174322,0.4244124488,0.3598824373,1.0021171678,1.0470998388,0.1215585857,0.6799609164,0.7004657564,0.4545454545,16,1491.05113969
2012,1378,21.1875,48.75,4.59375,14.78125,11.84375,16.6875,10.375,23.3125,11.625,13.6875,5.5625,3.5625,15.375,0.5236565731,0.4813437889,0.1963546189,0.3406344573,0.35263078,0.3626476787,1.0289869724,1.0017670813,0.1408600936,0.6929830614,0.7179342774,0.59375,12,1734.65862709
2012,1436,23.4705882353,52.9705882353,5.4117647059,15.6470588235,14.8823529412,20.0588235294,11.0588235294,24.2941176471,13.2647058824,12.3529411765,6.2352941176,2.3823529412,17.3235294118,0.5932338834,0.4930831202,0.1661378482,0.3419850743,0.3812253988,0.3643485348,1.1073029836,0.9981293718,0.1504623845,0.7014604895,0.727995677,0.6764705882,16,1558.43386778
2012,1124,26.0909090909,56,6.7272727273,17.8484848485,15.3636363636,20.4242424242,12.1212121212,23.9090909091,14.7272727273,13.8484848485,7.6363636364,4.6363636364,17.6363636364,0.6192381025,0.5263710721,0.1752965159,0.3750341581,0.371058644,0.385038186,1.1589574932,1.0188754924,0.1556019617,0.6729189424,0.7458470322,0.7878787879,3,1905.06938259
2012,1160,22.71875,51.6875,5.5625,16.3125,15.28125,22.25,9.5625,25.25,11.375,12.5625,5.875,3.25,17.09375,0.5480726283,0.4935341602,0.1688369801,0.2944330477,0.4408371669,0.3646350937,1.0656974208,1.0192263896,0.1317259245,0.7164472151,0.6855828563,0.65625,11,1728.51090763
2012,1211,24.935483871,52.7096774194,6.3870967742,17,17.7096774194,24.7741935484,10.9677419355,26.1612903226,13.7419354839,13.3548387097,6.8064516129,3.2903225806,15.1612903226,0.6498678809,0.5355597948,0.1732636926,0.3479209369,0.4868629188,0.4001534663,1.1658317989,0.9949942061,0.1508654718,0.7245192726,0.7121160831,0.8064516129,7,1900.59142458
2012,1231,25.9696969697,53.303030303,6.3939393939,14.7575757576,18.9393939394,24.8484848485,10.7878787879,24.1212121212,13.4242424242,12.7575757576,6.4242424242,3.3636363636,17.5757575758,0.6378210819,0.5486355977,0.1657047128,0.3514636206,0.4771197006,0.4027410965,1.2149500647,1.03581885,0.14523023,0.6947413139,0.7507592872,0.7575757576,4,1781.62809154
2012,1235,24.875,55.40625,8.875,23.375,14.5625,21.4375,10.84375,25.875,14.59375,12.53125,5.875,2.8125,16.0625,0.5666435651,0.5339849477,0.1616927945,0.321815036,0.4018194527,0.3786531028,1.1385155383,1.0379132321,0.1577609198,0.741016275,0.6919905053,0.6875,8,1786.23281311
2012,1243,24.8387096774,56.1290322581,5.7096774194,16.6774193548,16.0322580645,24.064516129,14.2258064516,23.0322580645,14.4516129032,14.4838709677,6.1612903226,4.8064516129,20.1290322581,0.6172450975,0.4963718067,0.1783233433,0.4049469688,0.4359018923,0.3895042361,1.1098643951,0.9899677925,0.1504363415,0.6651326421,0.6627648287,0.6774193548,8,1899.68614623
2012,1246,27.3235294118,56.5882352941,5.7352941176,15.4411764706,16.2941176471,22.6176470588,12.5,26.6176470588,13.2352941176,11.3529411765,6.3235294118,8.7941176471,14.5588235294,0.702280571,0.5333033605,0.1445959682,0.3837259094,0.4120412074,0.3880216993,1.2284725631,0.9459231875,0.1442799378,0.6913901172,0.7210116096,0.9411764706,1,2064.01183154
2012,1257,24.2285714286,57.0571428571,5.8857142857,18.9428571429,14.4857142857,21.1142857143,13.1428571429,25.0857142857,13.7714285714,14.6571428571,9.1142857143,4.8571428571,17.8571428571,0.6453681946,0.4768248128,0.1815817125,0.3576573769,0.3772075419,0.3642379599,1.0558295958,0.9402426371,0.1440839833,0.6581431392,0.6814740039,0.7428571429,4,1939.95804036
2012,1266,26.5,57.71875,5.6875,16.875,17.25,23.9375,11.8125,24,16.84375,13.25,8.8125,3.5,17.875,0.607808596,0.5103469135,0.1616366737,0.3426957934,0.4220178461,0.3763897694,1.1317597394,0.9892541705,0.1699883875,0.6461263315,0.7203223697,0.78125,3,1903.05788804
2012,1293,24.6428571429,51.8214285714,7.4285714286,18.25,17.5,24.0357142857,10.6428571429,22.6071428571,12.5357142857,13.9642857143,8.0357142857,4.2857142857,18.2142857143,0.6473230693,0.5502313766,0.1834845474,0.3405250193,0.4701085736,0.4045849774,1.1719022096,0.9823170871,0.1403459131,0.6556019656,0.7276981155,0.9642857143,6,1746.59569056
2012,1307,24.84375,54.1875,7.6875,19.96875,15.1875,21.34375,11.09375,26.5,16.09375,13.3125,6.84375,3.28125,17.625,0.6671438833,0.5276961596,0.1730990245,0.3338038449,0.412265572,0.3829538247,1.1439411843,0.9424455646,0.1705340212,0.7338944812,0.7017660947,0.8125,5,1874.07944506
2012,1326,27.5882352941,57.1176470588,4.8529411765,14.8823529412,14.7352941176,21.1176470588,11.8823529412,25.0588235294,14.9705882353,11.6176470588,7.2058823529,3,16.0588235294,0.6909576578,0.52495029,0.1484741614,0.3538201167,0.380013444,0.3748646963,1.1779269324,0.9361920385,0.1582577548,0.7516133009,0.692042914,0.7941176471,2,2038.09076507
2012,1393,27.5757575758,59.2121212121,6.3939393939,18.5151515152,13.0303030303,18.8484848485,12.7272727273,22.6060606061,15.8181818182,10.5454545455,9.6060606061,7.0909090909,15.1212121212,0.6547336216,0.5197375838,0.1340365435,0.3614321744,0.325483803,0.3625131747,1.1888671253,0.9672438317,0.1673664809,0.6102233466,0.6886738924,0.9393939394,1,2039.47910823
2012,1433,23.2058823529,56.5882352941,7.4117647059,21.9705882353,14.5588235294,21.1176470588,12.3823529412,21.2941176471,12.2352941176,11.3823529412,10.6176470588,3.7058823529,18.1470588235,0.5892739853,0.4777304692,0.1478067042,0.3359623746,0.3789679811,0.3520815358,1.0974500038,0.9577302022,0.1354821929,0.6641277544,0.6905747672,0.8235294118,12,1799.91989184
2012,1435,24.7058823529,53.7941176471,8.6470588235,22.2058823529,14.8529411765,21.2941176471,10.4117647059,24.1176470588,12.8529411765,13.1764705882,5.9411764706,4,16.0294117647,0.5810789495,0.542095529,0.1735559982,0.3224396562,0.4136682109,0.386765374,1.1534330584,1.0260945259,0.1437536192,0.684601313,0.6950735938,0.7058823529,5,1899.96543415
2012,1458,22.1212121212,52.2121212121,7.6060606061,21.0909090909,12.0303030303,16.2424242424,9.696969697,24.0909090909,11.6666666667,8.9696969697,5.2121212121,3.4848484848,14.2121212121,0.6566776932,0.4973542979,0.1314967974,0.3041980324,0.3270977567,0.3417201885,1.131544483,0.9343507193,0.1438964389,0.7189425338,0.7416340216,0.7272727273,4,1929.75399148
2012,1153,25.0588235294,59.6764705882,7.1470588235,20.8529411765,11.2352941176,17.5294117647,13.5,22.7058823529,12.9705882353,10.5882352941,8.1176470588,4.5882352941,15.1470588235,0.5536605059,0.482198438,0.1364010412,0.3621501917,0.2982698008,0.344150144,1.1046909534,0.9923369959,0.1405001855,0.6560537565,0.6200085454,0.7058823529,6,1875.76713007
2012,1166,28.0303030303,55.0606060606,8.1818181818,19.2727272727,15.7878787879,21.5757575758,9.5151515152,26.6363636364,17.9090909091,12.2727272727,4.7878787879,2.303030303,17.0606060606,0.5998910889,0.5890709823,0.1604990941,0.314069691,0.3968716215,0.3980978479,1.235817967,1.0784781843,0.1860764334,0.7380441738,0.7294889555,0.8484848485,8,1783.24179001
2012,1196,26.4242424242,57.3636363636,9.9393939394,25.4848484848,13.4848484848,18.9393939394,11.4545454545,23.696969697,15,10.9090909091,6.4848484848,3.2727272727,15.8484848485,0.5947832085,0.5494768178,0.142140983,0.3280282068,0.336978673,0.3714784152,1.2169348263,1.0593966681,0.1625095382,0.6885945008,0.714837141,0.696969697,7,1902.09493703
2012,1199,25.2727272727,55.1515151515,6.1515151515,17.4242424242,13.6363636364,19.3939393939,11.6666666667,25.0303030303,12.2121212121,16.2727272727,7.6060606061,5.9393939394,18.7575757576,0.6136614789,0.5162727721,0.2037663684,0.3537570716,0.3544749399,0.3813733562,1.0745445234,0.9658493348,0.1316613611,0.6787413989,0.6834045383,0.7272727273,3,1907.62081795
2012,1207,24.2333333333,52.8666666667,5.4666666667,15.9333333333,14.5,20.8333333333,11.3,25.0333333333,13.5,12.6,6.2333333333,4.8666666667,17.8333333333,0.6492385339,0.5134415762,0.1700002141,0.3528992995,0.4091611953,0.3798307232,1.1194467609,0.9663035114,0.1524136451,0.69902531,0.6959764556,0.7333333333,3,1909.50471389
2012,1242,26.6666666667,54.9393939394,6,16.7575757576,15.696969697,22.5454545455,11.1212121212,25.7878787879,15.6060606061,13.2727272727,7.3939393939,5.6363636364,17.6363636364,0.6595397676,0.5414837267,0.1702760332,0.3481459628,0.4166610432,0.391290848,1.1663775285,0.9598138766,0.1646285883,0.7200493786,0.696357558,0.8181818182,2,2088.12596533
2012,1250,25.75,57.8125,7.40625,20.875,16.71875,21.59375,10.84375,24.71875,13,11.53125,7.8125,2.90625,17.78125,0.593172401,0.5133683457,0.1455337048,0.3132350664,0.3885594839,0.3626617003,1.1591568407,0.998618056,0.1415402093,0.7102066298,0.7702024039,0.78125,15,1549.9410279
2012,1277,25.9117647059,54.3823529412,5.5294117647,15.1470588235,14.7941176471,21.2058823529,11.7352941176,26.2647058824,15.3235294118,13,7.3235294118,4.3823529412,17.6176470588,0.6607703915,0.5296890014,0.1697266975,0.3607801027,0.4000864836,0.386476268,1.1573231848,0.9521312732,0.163970031,0.7301085263,0.7048173005,0.7941176471,1,1953.95468632
