id,pred
2015_1461_1323,0.419926638
2015_1461_1326,0.747278602
2015_1461_1328,0.671616357
2015_1461_1329,0.233568051
2015_1461_1332,0.774257846
2015_1461_1344,0.225487592
2015_1461_1345,0.426692498
2015_1461_1352,0.234228813
2015_1461_1361,0.115720251
2015_1461_1372,0.907565481
2015_1461_1374,0.990748976
2015_1461_1385,0.69776116
2015_1461_1400,0.288904872
2015_1461_1411,0.292173263
2015_1461_1412,0.380424146
2015_1461_1414,0.899908985
2015_1461_1417,0.751359155
2015_1461_1428,0.256514077
2015_1461_1433,0.923412099
2015_1461_1434,0.992259697
2015_1461_1437,0.915120584
2015_1461_1438,0.938288446
2015_1461_1452,0.890769275
2015_1461_1455,0.866325086
2015_1461_1458,0.794622167
2015_1461_1459,0.537510241
2015_1461_1461,5.00E-01
2015_1461_1462,0.260779146
2015_1462_1107,0.548686264
2015_1462_1112,0.427541393
2015_1462_1116,0.356110945
2015_1462_1124,0.58323338
2015_1462_1125,0.637546751
2015_1462_1129,0.444631382
2015_1462_1138,0.794363905
2015_1462_1139,0.809492742
2015_1462_1140,0.39543452
2015_1462_1153,0.243621786
2015_1462_1157,0.625942788
2015_1462_1172,0.188491358
2015_1462_1173,0.472060186
2015_1462_1181,0.234536007
2015_1462_1186,0.115465003
2015_1462_1207,0.385484002
2015_1462_1208,0.408782234
2015_1462_1209,0.878381555
2015_1462_1211,0.761299474
2015_1462_1214,0.692858416
2015_1462_1217,0.126981313
2015_1462_1231,9.42E-02
2015_1462_1234,2.53E-02
2015_1462_1235,6.77E-02
2015_1462_1242,0.216039645
2015_1462_1246,0.872204772
2015_1462_1248,0.837084016
2015_1462_1257,0.560167136
2015_1462_1261,0.612208938
2015_1462_1264,0.898230806
2015_1462_1268,0.255449477
2015_1462_1277,0.500569244
2015_1462_1279,4.71E-02
2015_1462_1295,0.565631823
2015_1462_1301,0.678069735
2015_1462_1308,0.624351877
2015_1462_1314,0.561476593
2015_1462_1316,0.143762166
2015_1462_1318,0.469690837
2015_1462_1320,2.21E-02
2015_1462_1323,0.322433927
2015_1462_1326,1.80E-02
2015_1462_1328,0.668200582
2015_1462_1329,0.356016093
2015_1462_1332,0.538633881
2015_1462_1344,0.985770287
2015_1462_1345,0.149788914
2015_1462_1352,0.393878958
2015_1462_1361,0.251719166
2015_1462_1372,0.648209323
2015_1462_1374,0.25403868
2015_1462_1385,0.58395477
2015_1462_1400,0.636315237
2015_1462_1411,0.771285881
2015_1462_1412,0.302441915
2015_1462_1414,0.24085233
2015_1462_1417,0.285951642
2015_1462_1428,0.61557224
2015_1462_1433,0.301019331
2015_1462_1434,0.203487525
2015_1462_1437,0.84480138
2015_1462_1438,0.539737677
2015_1462_1452,0.954422781
2015_1462_1455,0.806964158
2015_1462_1458,0.770159886
2015_1462_1459,0.749905864
2015_1462_1461,0.652601385
2015_1462_1462,0.5
2016_1112_1112,0.5
2016_1112_1114,0.56007644
2016_1112_1122,0.439460301
2016_1112_1124,0.905407296
2016_1112_1138,0.863004031
2016_1112_1139,0.120732357
2016_1112_1143,0.787325472
2016_1112_1151,0.644280859
2016_1112_1153,0.204682574
2016_1112_1160,0.445908691
2016_1112_1163,0.95094625
2016_1112_1167,0.180378498
2016_1112_1173,0.498127375
2016_1112_1181,0.400809114
2016_1112_1192,1.14E-02
2016_1112_1195,7.24E-02
2016_1112_1201,0.623263459
2016_1112_1211,0.286982442
2016_1112_1214,0.213833347
2016_1112_1218,0.253672507
2016_1112_1221,0.984032147
2016_1112_1231,0.190929642
2016_1112_1233,0.297927734
2016_1112_1234,0.908091253
2016_1112_1235,5.71E-02
2016_1112_1242,0.486457294
2016_1112_1246,0.648970263
2016_1112_1268,0.182124295
2016_1112_1274,1.93E-02
2016_1112_1276,0.855656055
2016_1112_1277,0.731765109
2016_1112_1292,0.402213694
2016_1112_1314,0.700411402
2016_1112_1320,0.879393606
2016_1112_1323,0.660881486
2016_1112_1328,1.70E-02
2016_1112_1332,0.59835921
2016_1112_1333,0.360446897
2016_1112_1338,0.508458163
2016_1112_1344,0.662833085
2016_1112_1345,0.112107654
2016_1112_1355,0.239619934
2016_1112_1371,0.311385831
2016_1112_1372,0.609082485
2016_1112_1380,0.666462037
2016_1112_1386,0.22688949
2016_1112_1392,0.973836678
2016_1112_1393,0.892575767
2016_1112_1396,0.633417637
2016_1112_1400,0.688249523
2016_1112_1401,0.135248865
2016_1112_1403,2.41E-02
2016_1112_1409,0.668648657
2016_1112_1421,0.740985874
2016_1112_1423,0.973962281
2016_1112_1425,0.532810531
2016_1112_1428,0.390535845
2016_1112_1433,0.90466062
2016_1112_1435,0.997082602
2016_1112_1437,0.141187702
2016_1112_1438,0.226674174
2016_1112_1451,0.885707507
2016_1112_1452,0.492649762
2016_1112_1453,0.502850183
2016_1112_1455,0.165931769
2016_1112_1458,0.709989299
2016_1112_1462,4.08E-02
2016_1112_1463,0.641866205
2016_1114_1112,0.790737951
2016_1114_1114,0.5
2016_1114_1122,0.221244888
2016_1114_1124,0.293595854
2016_1114_1138,0.42757221
2016_1114_1139,4.17E-02
2016_1114_1143,0.215324404
2016_1114_1151,9.53E-02
2016_1114_1153,0.274100119
2016_1114_1160,0.310189696
2016_1114_1163,0.986299212
2016_1114_1167,0.845364924
2016_1114_1173,8.27E-02
2016_1114_1181,0.728455363
2016_1114_1192,0.696137458
2016_1114_1195,0.448191526
2016_1114_1201,0.75721025
2016_1114_1211,0.644992819
2016_1114_1214,0.870800455
2016_1114_1218,0.507134632
2016_1114_1221,6.50E-03
2016_1114_1231,0.442201652
2016_1114_1233,0.392553574
2016_1114_1234,0.46782845
2016_1114_1235,8.81E-03
2016_1114_1242,0.166032209
2016_1114_1246,0.680650735
2016_1114_1268,0.221836802
2016_1114_1274,0.143490674
2016_1114_1276,0.128203641
2016_1114_1277,0.757089631
2016_1114_1292,0.413525677
2016_1114_1314,0.260246828
2016_1114_1320,0.897817203
2016_1114_1323,0.983247658
2016_1114_1328,0.331804342
2016_1114_1332,0.767266829
2016_1114_1333,0.401954671
2016_1114_1338,0.403671603
2016_1114_1344,0.393754138
2016_1114_1345,0.861012579
2016_1114_1355,0.509717833
2016_1114_1371,8.14E-02
2016_1114_1372,0.924662218
2016_1114_1380,0.778063146
2016_1114_1386,0.77080308
2016_1114_1392,0.515957144
2016_1114_1393,0.810091979
2016_1114_1396,0.255769952
2016_1114_1400,0.875305234
2016_1114_1401,0.325646599
2016_1114_1403,0.218520819
2016_1114_1409,0.251544787
2016_1114_1421,0.513192501
2016_1114_1423,0.546668432
2016_1114_1425,0.277235288
2016_1114_1428,0.660194137
2016_1114_1433,0.427964369
2016_1114_1435,0.933241897
2016_1114_1437,0.464593345
2016_1114_1438,0.972020885
2016_1114_1451,0.812479781
2016_1114_1452,0.69559807
2016_1114_1453,3.05E-02
2016_1114_1455,0.288732614
2016_1114_1458,0.567891221
2016_1114_1462,0.283568421
2016_1114_1463,0.798720905
2016_1122_1112,0.952377593
2016_1122_1114,0.67771208
2016_1122_1122,0.5
2016_1122_1124,0.970951665
2016_1122_1138,0.837527624
2016_1122_1139,0.672409761
2016_1122_1143,0.238706882
2016_1122_1151,0.519677705
2016_1122_1153,0.338809065
2016_1122_1160,0.875311881
2016_1122_1163,0.861957508
2016_1122_1167,0.199514923
2016_1122_1173,0.924554563
2016_1122_1181,9.32E-02
2016_1122_1192,9.29E-02
2016_1122_1195,0.357198251
2016_1122_1201,0.893280823
2016_1122_1211,0.710090474
2016_1122_1214,0.834182239
2016_1122_1218,0.744401309
2016_1122_1221,0.199513087
2016_1122_1231,0.761076575
2016_1122_1233,0.796930345
2016_1122_1234,0.766618398
2016_1122_1235,0.928747972
2016_1122_1242,0.996269606
2016_1122_1246,0.177759407
2016_1122_1268,0.797100948
2016_1122_1274,0.24807413
2016_1122_1276,0.285815222
2016_1122_1277,0.345536884
2016_1122_1292,0.845014174
2016_1122_1314,0.76555347
2016_1122_1320,0.220522566
2016_1122_1323,0.31137222
2016_1122_1328,0.478293172
2016_1122_1332,0.936946617
2016_1122_1333,0.840760691
2016_1122_1338,0.812818364
2016_1122_1344,0.416830564
2016_1122_1345,0.649968833
2016_1122_1355,0.986746057
2016_1122_1371,0.712663043
2016_1122_1372,0.220694433
2016_1122_1380,0.186595207
2016_1122_1386,0.996352934
2016_1122_1392,0.318674389
2016_1122_1393,0.614474686
2016_1122_1396,0.615857865
2016_1122_1400,4.78E-02
2016_1122_1401,0.873173025
2016_1122_1403,0.188145393
2016_1122_1409,0.365050585
2016_1122_1421,0.472818246
2016_1122_1423,2.80E-02
2016_1122_1425,0.751465553
2016_1122_1428,7.48E-02
2016_1122_1433,0.210757109
2016_1122_1435,0.881717215
2016_1122_1437,0.932094392
2016_1122_1438,0.208046454
2016_1122_1451,0.726178254
2016_1122_1452,0.11093683
2016_1122_1453,0.305678032
2016_1122_1455,0.854877543
2016_1122_1458,0.658022918
2016_1122_1462,0.567469743
2016_1122_1463,0.654922021
2016_1124_1112,0.450125257
2016_1124_1114,0.748892748
2016_1124_1122,0.818408971
2016_1124_1124,5.00E-01
2016_1124_1138,0.70773291
2016_1124_1139,0.192192439
2016_1124_1143,0.594819561
2016_1124_1151,0.964455619
2016_1124_1153,0.599520909
2016_1124_1160,0.138528848
2016_1124_1163,0.464617266
2016_1124_1167,3.81E-02
2016_1124_1173,0.490310572
2016_1124_1181,0.821903209
2016_1124_1192,0.55737377
2016_1124_1195,0.736098021
2016_1124_1201,0.40506193
2016_1124_1211,0.265549283
2016_1124_1214,0.739843664
2016_1124_1218,0.766352883
2016_1124_1221,0.289973165
2016_1124_1231,0.584862925
2016_1124_1233,0.752063527
2016_1124_1234,0.915348306
2016_1124_1235,3.36E-03
2016_1124_1242,0.308392481
2016_1124_1246,0.102533613
2016_1124_1268,0.980369339
2016_1124_1274,0.973509472
2016_1124_1276,0.288847477
2016_1124_1277,0.571336552
2016_1124_1292,0.929210829
2016_1124_1314,0.205577405
2016_1124_1320,0.584106057
2016_1124_1323,0.37449006
2016_1124_1328,0.378022375
2016_1124_1332,0.16292834
2016_1124_1333,0.289562224
2016_1124_1338,0.506273055
2016_1124_1344,0.22775505
2016_1124_1345,0.46181644
2016_1124_1355,0.962141446
2016_1124_1371,0.679551729
2016_1124_1372,0.553169436
2016_1124_1380,5.52E-02
2016_1124_1386,0.616685949
2016_1124_1392,0.154340937
2016_1124_1393,0.334507856
2016_1124_1396,3.47E-02
2016_1124_1400,0.139817585
2016_1124_1401,2.47E-02
2016_1124_1403,1.51E-02
2016_1124_1409,0.345026176
2016_1124_1421,0.340886801
2016_1124_1423,0.774753414
2016_1124_1425,0.14241305
2016_1124_1428,0.951423741
2016_1124_1433,0.981588856
2016_1124_1435,0.796049654
2016_1124_1437,0.257136469
2016_1124_1438,0.548614608
2016_1124_1451,0.755581896
2016_1124_1452,0.767738258
2016_1124_1453,0.527065131
2016_1124_1455,0.162301157
2016_1124_1458,0.983584421
2016_1124_1462,0.548619253
2016_1124_1463,0.33342288
2016_1138_1112,0.891762775
2016_1138_1114,0.159609
2016_1138_1122,0.576696995
2016_1138_1124,0.487180152
2016_1138_1138,0.5
2016_1138_1139,0.149214514
2016_1138_1143,0.104013368
2016_1138_1151,0.916440342
2016_1138_1153,0.997940869
2016_1138_1160,8.48E-02
2016_1138_1163,0.120764053
2016_1138_1167,0.99101236
2016_1138_1173,0.202975022
2016_1138_1181,0.530788336
2016_1138_1192,5.05E-02
2016_1138_1195,0.644351606
2016_1138_1201,0.956421026
2016_1138_1211,0.218319369
2016_1138_1214,0.234663624
2016_1138_1218,0.845972786
2016_1138_1221,0.458659243
2016_1138_1231,0.28943495
2016_1138_1233,0.23053459
2016_1138_1234,0.577302059
2016_1138_1235,0.742477033
2016_1138_1242,0.548970727
2016_1138_1246,0.678444195
2016_1138_1268,0.150031476
2016_1138_1274,0.856708378
2016_1138_1276,0.284264352
2016_1138_1277,0.916537782
2016_1138_1292,0.507510317
2016_1138_1314,0.2622576
2016_1138_1320,0.835201471
2016_1138_1323,5.42E-02
2016_1138_1328,0.371633079
2016_1138_1332,5.63E-02
2016_1138_1333,0.825149566
2016_1138_1338,0.669905557
2016_1138_1344,0.477831009
2016_1138_1345,0.426207247
2016_1138_1355,0.524562941
2016_1138_1371,0.914614631
2016_1138_1372,0.592408999
2016_1138_1380,0.246006253
2016_1138_1386,0.970642531
2016_1138_1392,0.201832838
2016_1138_1393,1.37E-02
2016_1138_1396,0.612456677
2016_1138_1400,0.292846683
2016_1138_1401,0.39428674
2016_1138_1403,0.862243551
2016_1138_1409,0.974222154
2016_1138_1421,0.208069202
2016_1138_1423,0.567295949
2016_1138_1425,0.944633198
2016_1138_1428,0.761846788
2016_1138_1433,0.659877042
2016_1138_1435,0.913374313
2016_1138_1437,0.29423613
2016_1138_1438,0.975393622
2016_1138_1451,0.342559236
2016_1138_1452,0.430794262
2016_1138_1453,0.384478431
2016_1138_1455,0.55328733
2016_1138_1458,8.56E-02
2016_1138_1462,0.150881358
2016_1138_1463,0.361835538
2016_1139_1112,0.507702328
2016_1139_1114,2.74E-02
2016_1139_1122,8.79E-02
2016_1139_1124,0.905794434
2016_1139_1138,0.615299389
2016_1139_1139,0.5
2016_1139_1143,0.807154
2016_1139_1151,0.427521909
2016_1139_1153,0.552409069
2016_1139_1160,0.108670704
2016_1139_1163,3.66E-03
2016_1139_1167,9.67E-02
2016_1139_1173,0.503137515
2016_1139_1181,0.346467123
2016_1139_1192,0.879510362
2016_1139_1195,0.202123468
2016_1139_1201,0.500293992
2016_1139_1211,0.991154613
2016_1139_1214,0.147108963
2016_1139_1218,0.274516705
2016_1139_1221,0.790237235
2016_1139_1231,0.930994469
2016_1139_1233,0.91199699
2016_1139_1234,0.628099352
2016_1139_1235,0.869262549
2016_1139_1242,0.126170157
2016_1139_1246,0.327644658
2016_1139_1268,0.140010257
2016_1139_1274,0.706897848
2016_1139_1276,5.56E-02
2016_1139_1277,0.325018046
2016_1139_1292,0.935440947
2016_1139_1314,0.219388564
2016_1139_1320,0.753360937
2016_1139_1323,0.917712911
2016_1139_1328,0.123318861
2016_1139_1332,0.450205224
2016_1139_1333,0.801939495
2016_1139_1338,0.598416477
2016_1139_1344,0.402075545
2016_1139_1345,0.480458289
2016_1139_1355,0.883680191
2016_1139_1371,0.745573728
2016_1139_1372,0.931442278
2016_1139_1380,0.948587796
2016_1139_1386,0.783315907
2016_1139_1392,0.289723951
2016_1139_1393,0.597770521
2016_1139_1396,0.731480534
2016_1139_1400,0.996688512
2016_1139_1401,0.993394284
2016_1139_1403,0.710654122
2016_1139_1409,0.433391318
2016_1139_1421,0.213370648
2016_1139_1423,0.706742258
2016_1139_1425,0.466378759
2016_1139_1428,0.164410136
2016_1139_1433,0.84768145
2016_1139_1435,0.267147313
2016_1139_1437,0.317206669
2016_1139_1438,0.425401313
2016_1139_1451,0.161543705
2016_1139_1452,0.699320355
2016_1139_1453,0.387044176
2016_1139_1455,0.889784568
2016_1139_1458,0.526777711
2016_1139_1462,0.930026006
2016_1139_1463,0.908510665
2016_1143_1112,0.378962867
2016_1143_1114,0.876764649
2016_1143_1122,0.911293393
2016_1143_1124,0.848248561
2016_1143_1138,3.54E-02
2016_1143_1139,0.115810744
2016_1143_1143,0.5
2016_1143_1151,4.12E-02
2016_1143_1153,0.860051688
2016_1143_1160,0.565507058
2016_1143_1163,0.964629131
2016_1143_1167,0.241452453
2016_1143_1173,0.855167113
2016_1143_1181,0.758020395
2016_1143_1192,0.460663279
2016_1143_1195,0.357289822
2016_1143_1201,0.405156304
2016_1143_1211,0.71557108
2016_1143_1214,0.988228665
2016_1143_1218,8.34E-02
2016_1143_1221,0.12466738
2016_1143_1231,0.977685247
2016_1143_1233,0.136041485
2016_1143_1234,0.206892565
2016_1143_1235,0.816731131
2016_1143_1242,0.553009125
2016_1143_1246,0.458888639
2016_1143_1268,0.318179467
2016_1143_1274,0.234726105
2016_1143_1276,0.289697528
2016_1143_1277,0.429205415
2016_1143_1292,0.612861504
2016_1143_1314,0.312998723
2016_1143_1320,0.933105312
2016_1143_1323,7.11E-02
2016_1143_1328,0.17142676
2016_1143_1332,0.153314954
2016_1143_1333,0.859457358
2016_1143_1338,0.279663572
2016_1143_1344,0.711688246
2016_1143_1345,0.143816031
2016_1143_1355,0.175453404
2016_1143_1371,0.415324804
2016_1143_1372,0.949450174
2016_1143_1380,6.15E-02
2016_1143_1386,0.706296545
2016_1143_1392,0.163142464
2016_1143_1393,0.82479816
2016_1143_1396,0.348051837
2016_1143_1400,0.181708349
2016_1143_1401,0.544662768
2016_1143_1403,0.784212945
2016_1143_1409,0.545188538
2016_1143_1421,0.763357697
2016_1143_1423,0.131764029
2016_1143_1425,0.865509049
2016_1143_1428,0.353206871
2016_1143_1433,4.86E-02
2016_1143_1435,0.882670013
2016_1143_1437,0.599256181
2016_1143_1438,0.727835661
2016_1143_1451,0.355265797
2016_1143_1452,0.323363893
2016_1143_1453,0.370157281
2016_1143_1455,0.314847702
2016_1143_1458,0.358211092
2016_1143_1462,0.739493849
2016_1143_1463,0.245943695
2016_1151_1112,0.755497068
2016_1151_1114,0.135356381
2016_1151_1122,0.631102041
2016_1151_1124,0.551671511
2016_1151_1138,0.558201742
2016_1151_1139,0.530361422
2016_1151_1143,0.199360143
2016_1151_1151,0.5
2016_1151_1153,0.565963356
2016_1151_1160,0.993404993
2016_1151_1163,0.282503118
2016_1151_1167,0.756576535
2016_1151_1173,0.317765967
2016_1151_1181,0.835961723
2016_1151_1192,0.331080049
2016_1151_1195,0.342354481
2016_1151_1201,0.114210238
2016_1151_1211,0.342639726
2016_1151_1214,0.468025457
2016_1151_1218,0.657074191
2016_1151_1221,0.842375069
2016_1151_1231,0.541406275
2016_1151_1233,5.34E-02
2016_1151_1234,0.593763652
2016_1151_1235,0.557628734
2016_1151_1242,0.783955175
2016_1151_1246,0.926784195
2016_1151_1268,0.98045761
2016_1151_1274,0.165949002
2016_1151_1276,0.910903451
2016_1151_1277,0.366318292
2016_1151_1292,0.715812195
2016_1151_1314,0.15889585
2016_1151_1320,0.813409155
2016_1151_1323,0.100223565
2016_1151_1328,2.14E-02
2016_1151_1332,0.734631815
2016_1151_1333,0.769275447
2016_1151_1338,0.797053057
2016_1151_1344,0.184367559
2016_1151_1345,0.876811968
2016_1151_1355,0.613903131
2016_1151_1371,0.633658692
2016_1151_1372,0.592634734
2016_1151_1380,0.73483812
2016_1151_1386,0.44223027
2016_1151_1392,0.743639701
2016_1151_1393,2.26E-02
2016_1151_1396,0.730422518
2016_1151_1400,0.904656609
2016_1151_1401,0.267605
2016_1151_1403,0.849751932
2016_1151_1409,0.934649775
2016_1151_1421,0.427943854
2016_1151_1423,0.844164709
2016_1151_1425,9.33E-02
2016_1151_1428,0.245068824
2016_1151_1433,0.133128863
2016_1151_1435,0.485306261
2016_1151_1437,0.468728552
2016_1151_1438,0.697694714
2016_1151_1451,0.712612379
2016_1151_1452,0.658577754
2016_1151_1453,4.81E-02
2016_1151_1455,0.961328477
2016_1151_1458,0.371422
2016_1151_1462,0.267513974
2016_1151_1463,0.648944308
2016_1153_1112,0.448266103
2016_1153_1114,0.447882387
2016_1153_1122,0.881018617
2016_1153_1124,0.740233839
2016_1153_1138,0.705785372
2016_1153_1139,0.705216144
2016_1153_1143,0.741368779
2016_1153_1151,7.88E-03
2016_1153_1153,0.5
2016_1153_1160,0.601134891
2016_1153_1163,0.190590732
2016_1153_1167,0.19601227
2016_1153_1173,0.721091448
2016_1153_1181,0.369794266
2016_1153_1192,0.335033784
2016_1153_1195,0.847200888
2016_1153_1201,0.298699726
2016_1153_1211,0.705839415
2016_1153_1214,0.731918457
2016_1153_1218,0.172501604
2016_1153_1221,0.124143193
2016_1153_1231,0.763850555
2016_1153_1233,0.554216771
2016_1153_1234,0.481858521
2016_1153_1235,0.104151625
2016_1153_1242,0.123387086
2016_1153_1246,0.212972579
2016_1153_1268,0.961275359
2016_1153_1274,0.16886358
2016_1153_1276,6.89E-02
2016_1153_1277,4.91E-03
2016_1153_1292,0.924632675
2016_1153_1314,0.858802012
2016_1153_1320,0.516954437
2016_1153_1323,0.868737805
2016_1153_1328,0.153950656
2016_1153_1332,0.731023142
2016_1153_1333,0.526294043
2016_1153_1338,0.289615471
2016_1153_1344,0.894016935
2016_1153_1345,0.344984403
2016_1153_1355,0.306776878
2016_1153_1371,0.083422466
2016_1153_1372,9.04E-02
2016_1153_1380,0.369085042
2016_1153_1386,0.534333352
2016_1153_1392,0.992099786
2016_1153_1393,0.212384954
2016_1153_1396,0.902249766
2016_1153_1400,0.941321551
2016_1153_1401,0.651024837
2016_1153_1403,0.224543245
2016_1153_1409,0.236757648
2016_1153_1421,0.302787039
2016_1153_1423,0.431718316
2016_1153_1425,0.676911893
2016_1153_1428,0.492779618
2016_1153_1433,0.529788367
2016_1153_1435,0.477169663
2016_1153_1437,0.186340859
2016_1153_1438,8.11E-02
2016_1153_1451,0.772079147
2016_1153_1452,4.04E-02
2016_1153_1453,0.368520403
2016_1153_1455,0.682943151
2016_1153_1458,0.617227646
2016_1153_1462,0.294387383
2016_1153_1463,0.610483699
2016_1160_1112,0.122175239
2016_1160_1114,0.714175355
2016_1160_1122,0.456783773
2016_1160_1124,0.288322901
2016_1160_1138,0.890264692
2016_1160_1139,0.397437175
2016_1160_1143,0.862959049
2016_1160_1151,0.481666515
2016_1160_1153,0.210360111
2016_1160_1160,5.00E-01
2016_1160_1163,8.93E-02
2016_1160_1167,0.284311073
2016_1160_1173,0.644787125
2016_1160_1181,0.823199732
2016_1160_1192,0.686267433
2016_1160_1195,0.211717984
2016_1160_1201,0.467412822
2016_1160_1211,0.842593309
2016_1160_1214,0.167184518
2016_1160_1218,0.937957092
2016_1160_1221,0.880771691
2016_1160_1231,0.442968688
2016_1160_1233,0.991996912
2016_1160_1234,0.892811118
2016_1160_1235,0.879972829
2016_1160_1242,0.288446688
2016_1160_1246,0.352707296
2016_1160_1268,0.690734415
2016_1160_1274,0.848508114
2016_1160_1276,0.975688297
2016_1160_1277,0.774810524
2016_1160_1292,0.124983819
2016_1160_1314,0.948947232
2016_1160_1320,0.259791249
2016_1160_1323,0.471739438
2016_1160_1328,0.139823196
2016_1160_1332,0.346806765
2016_1160_1333,0.810273726
2016_1160_1338,0.367371623
2016_1160_1344,0.278667175
2016_1160_1345,0.326624373
2016_1160_1355,0.182714748
2016_1160_1371,0.626030276
2016_1160_1372,0.123026395
2016_1160_1380,0.864766366
2016_1160_1386,0.115999749
2016_1160_1392,0.669185376
2016_1160_1393,0.577650611
2016_1160_1396,0.457934593
2016_1160_1400,0.698572697
2016_1160_1401,0.903792751
2016_1160_1403,0.866377733
2016_1160_1409,0.544912007
2016_1160_1421,0.23528861
2016_1160_1423,0.289521524
2016_1160_1425,0.96930459
2016_1160_1428,0.779420567
2016_1160_1433,0.135065096
2016_1160_1435,0.978411159
2016_1160_1437,0.78240444
2016_1160_1438,0.187289118
2016_1160_1451,0.603886322
2016_1160_1452,0.936738037
2016_1160_1453,0.481985655
2016_1160_1455,0.770392784
2016_1160_1458,0.283031572
2016_1160_1462,0.657021255
2016_1160_1463,0.730230778
2016_1163_1112,0.30127836
2016_1163_1114,0.858909138
2016_1163_1122,0.680449929
2016_1163_1124,0.305966812
2016_1163_1138,0.961249566
2016_1163_1139,0.721027353
2016_1163_1143,0.660073591
2016_1163_1151,0.973241862
2016_1163_1153,0.981510171
2016_1163_1160,0.670687972
2016_1163_1163,0.5
2016_1163_1167,0.293020523
2016_1163_1173,5.63E-02
2016_1163_1181,0.340274467
2016_1163_1192,0.780505727
2016_1163_1195,0.21251138
2016_1163_1201,0.453157791
2016_1163_1211,0.197682772
2016_1163_1214,0.167742699
2016_1163_1218,0.270616168
2016_1163_1221,0.62980563
2016_1163_1231,0.128008876
2016_1163_1233,0.852682807
2016_1163_1234,0.855450324
2016_1163_1235,0.935679258
2016_1163_1242,0.714963773
2016_1163_1246,6.89E-02
2016_1163_1268,0.99941404
2016_1163_1274,0.234879515
2016_1163_1276,0.955837324
2016_1163_1277,0.599235408
2016_1163_1292,0.469474492
2016_1163_1314,0.593368009
2016_1163_1320,0.172631071
2016_1163_1323,0.4382556
2016_1163_1328,0.980772727
2016_1163_1332,0.412977594
2016_1163_1333,0.47809405
2016_1163_1338,0.546602005
2016_1163_1344,0.229755624
2016_1163_1345,0.19296515
2016_1163_1355,0.505094309
2016_1163_1371,0.896517621
2016_1163_1372,0.948099927
2016_1163_1380,0.755645371
2016_1163_1386,0.679122244
2016_1163_1392,0.580804942
2016_1163_1393,0.280605782
2016_1163_1396,0.659281846
2016_1163_1400,0.982968841
2016_1163_1401,0.478921983
2016_1163_1403,0.825283033
2016_1163_1409,0.687874952
2016_1163_1421,0.903246514
2016_1163_1423,0.387251345
2016_1163_1425,0.358764485
2016_1163_1428,9.34E-02
2016_1163_1433,0.182127123
2016_1163_1435,0.206993044
2016_1163_1437,2.37E-03
2016_1163_1438,0.390048319
2016_1163_1451,0.486249036
2016_1163_1452,0.642295495
2016_1163_1453,0.768579331
2016_1163_1455,4.32E-02
2016_1163_1458,0.215428551
2016_1163_1462,0.227679275
2016_1163_1463,0.995617649
2016_1167_1112,1.08E-02
2016_1167_1114,0.607710255
2016_1167_1122,0.2250376
2016_1167_1124,0.500472938
2016_1167_1138,5.47E-02
2016_1167_1139,0.338136413
2016_1167_1143,0.907334869
2016_1167_1151,0.359171944
2016_1167_1153,0.928095374
2016_1167_1160,0.193373102
2016_1167_1163,0.452640401
2016_1167_1167,0.5
2016_1167_1173,0.760697292
2016_1167_1181,4.47E-02
2016_1167_1192,0.666119382
2016_1167_1195,0.97350749
2016_1167_1201,0.289467363
2016_1167_1211,0.869477059
2016_1167_1214,0.947032525
2016_1167_1218,0.742244914
2016_1167_1221,0.534520811
2016_1167_1231,0.101495035
2016_1167_1233,0.137522313
2016_1167_1234,0.14693725
2016_1167_1235,0.763427064
2016_1167_1242,0.949454535
2016_1167_1246,0.558430006
2016_1167_1268,0.221596305
2016_1167_1274,0.66468864
2016_1167_1276,0.389036626
2016_1167_1277,0.436788695
2016_1167_1292,0.655855024
2016_1167_1314,0.409471525
2016_1167_1320,0.629930497
2016_1167_1323,0.387924509
2016_1167_1328,0.291889945
2016_1167_1332,0.858158994
2016_1167_1333,0.639007508
2016_1167_1338,0.352142787
2016_1167_1344,0.334586663
2016_1167_1345,0.647857813
2016_1167_1355,0.896552685
2016_1167_1371,0.897262836
2016_1167_1372,0.185239494
2016_1167_1380,0.564584393
2016_1167_1386,0.303563171
2016_1167_1392,0.641279743
2016_1167_1393,0.48315971
2016_1167_1396,0.283380879
2016_1167_1400,7.98E-02
2016_1167_1401,0.480382577
2016_1167_1403,0.953316584
2016_1167_1409,7.74E-02
2016_1167_1421,0.210702875
2016_1167_1423,0.730685393
2016_1167_1425,0.839668434
2016_1167_1428,0.153348274
2016_1167_1433,0.683677026
2016_1167_1435,0.988234606
2016_1167_1437,0.946726721
2016_1167_1438,0.288878536
2016_1167_1451,0.442805949
2016_1167_1452,6.83E-02
2016_1167_1453,0.732966203
2016_1167_1455,0.968859781
2016_1167_1458,5.17E-02
2016_1167_1462,0.818300875
2016_1167_1463,0.461099337
2016_1173_1112,0.162290763
2016_1173_1114,0.513401949
2016_1173_1122,0.908042781
2016_1173_1124,0.296476109
2016_1173_1138,0.503896115
2016_1173_1139,0.330131282
2016_1173_1143,0.421883761
2016_1173_1151,0.67898325
2016_1173_1153,0.854833053
2016_1173_1160,3.75E-02
2016_1173_1163,0.569384278
2016_1173_1167,0.333654849
2016_1173_1173,0.5
2016_1173_1181,0.495919792
2016_1173_1192,0.530085696
2016_1173_1195,0.29708207
2016_1173_1201,0.160396863
